member_id,age,age_group,region,risk_score,seed
1,30,adult,R3,1.083624969867032,1011
2,9,pediatric,R2,0.6676120749153485,1011
3,90,senior,R1,1.4496458377082997,1011
4,90,senior,R3,0.7751223730380549,1011
5,21,adult,R3,1.7151981268649328,1011
6,38,adult,R1,4.37911946895689,1011
7,27,adult,R1,1.9802837275984861,1011
8,54,adult,R2,1.059079497397665,1011
9,47,adult,R2,4.190793787754548,1011
10,35,adult,R1,0.4530036024867791,1011
11,65,senior,R2,3.3523427079397994,1011
12,6,pediatric,R3,1.6857575596590724,1011
13,31,adult,R2,2.8557627719727168,1011
14,83,senior,R1,0.9849900736260926,1011
15,3,pediatric,R1,0.7141924848445527,1011
16,46,adult,R1,1.13614344077232,1011
17,38,adult,R3,2.871618426635475,1011
18,8,pediatric,R1,0.5120379916512705,1011
19,60,adult,R1,1.3069922480665523,1011
20,52,adult,R3,1.0742656582457926,1011
21,35,adult,R1,0.37516963563106864,1011
22,77,senior,R3,0.20520323518227193,1011
23,75,senior,R1,0.5945375197541618,1011
24,43,adult,R1,1.0244209140649716,1011
25,86,senior,R2,0.42612053840560515,1011
26,36,adult,R1,1.0748759752952137,1011
27,66,senior,R2,0.7630348463910788,1011
28,22,adult,R2,1.0867540670452591,1011
29,55,adult,R2,1.0057323942892584,1011
30,37,adult,R2,1.5284861427047431,1011
31,30,adult,R3,0.7839571000531438,1011
32,42,adult,R2,0.36674187001899555,1011
33,9,pediatric,R1,9.337062978835371,1011
34,17,pediatric,R2,3.310211070562426,1011
35,65,senior,R3,2.6839855205208916,1011
36,88,senior,R2,0.8383377442255132,1011
37,37,adult,R1,0.40230609688531294,1011
38,0,pediatric,R3,0.8753376735411722,1011
39,78,senior,R2,0.5977152600423787,1011
40,23,adult,R2,2.525465113537025,1011
41,8,pediatric,R2,1.6694283924331288,1011
42,5,pediatric,R3,0.14510695892653283,1011
43,3,pediatric,R2,0.655012666509888,1011
44,58,adult,R3,5.2124970990857395,1011
45,27,adult,R3,3.910790559778234,1011
46,76,senior,R2,1.0462360170351834,1011
47,50,adult,R2,3.9543673510969484,1011
48,55,adult,R1,0.7581110841677934,1011
49,81,senior,R3,1.5256027266487682,1011
50,30,adult,R1,0.937932598910251,1011
51,46,adult,R1,1.9109004722387772,1011
52,22,adult,R3,0.21825871414156517,1011
53,30,adult,R2,3.4359951157676907,1011
54,50,adult,R1,1.697667987025301,1011
55,18,adult,R3,0.8222854621067595,1011
56,59,adult,R2,1.0382950039974022,1011
57,77,senior,R1,0.8355358579328744,1011
58,32,adult,R2,3.1296748644763523,1011
59,60,adult,R3,2.4825933736365307,1011
60,24,adult,R3,0.8175184441502905,1011
61,33,adult,R1,2.5040229518954944,1011
62,23,adult,R1,0.5803059992771101,1011
63,31,adult,R1,0.7114890848563185,1011
64,2,pediatric,R1,1.3504027263466605,1011
65,49,adult,R3,1.1101973402243697,1011
66,2,pediatric,R1,0.8035532850447706,1011
67,45,adult,R1,2.460411804841038,1011
68,18,adult,R1,0.2582691702595692,1011
69,47,adult,R1,1.023180818102943,1011
70,14,pediatric,R3,1.4545507352238791,1011
71,56,adult,R3,2.7013796855561876,1011
72,57,adult,R1,1.1661320318683528,1011
73,59,adult,R3,1.9178426058049114,1011
74,53,adult,R3,1.0382088284460016,1011
75,90,senior,R2,0.8825344356337859,1011
76,46,adult,R3,0.5387422977583989,1011
77,27,adult,R1,0.5487679587076919,1011
78,78,senior,R3,1.6958227327977884,1011
79,70,senior,R1,7.49991248464575,1011
80,1,pediatric,R2,0.18734357115444564,1011
81,41,adult,R2,0.19005264502238828,1011
82,63,adult,R1,1.7958326428286455,1011
83,52,adult,R2,1.7613045213084686,1011
84,68,senior,R3,0.9270529479775982,1011
85,48,adult,R3,1.4251020477265455,1011
86,21,adult,R3,3.0558928067923166,1011
87,50,adult,R2,0.24323348046871004,1011
88,81,senior,R3,0.6959358580167003,1011
89,84,senior,R3,1.4100550729805708,1011
90,45,adult,R1,1.089252072235196,1011
