feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,8,2,0.9190462015947551
2,f_2,11,12,0.730348449319996
3,f_3,2,6,0.7395242525870916
4,f_4,2,9,0.9094274256367039
5,f_5,10,7,0.832555408765144
6,f_6,3,4,0.7546672307309891
7,f_7,5,4,0.8907375236041642
8,f_8,12,11,0.6975560043067187
9,f_9,8,9,0.7902638216177656
10,f_10,4,10,0.7431330919310185
11,f_11,5,7,0.857201880754632
12,f_12,6,8,0.7110389279947209
13,f_13,5,9,0.7474296554654752
14,f_14,10,8,0.7646782345031221
15,f_15,10,12,0.7571522336903507
16,f_16,11,5,0.6012128224565133
17,f_17,8,6,0.6211454991379515
18,f_18,11,2,0.7412358961818543
19,f_19,9,6,0.9941101295370645
20,f_20,6,4,0.7496102947005272
21,f_21,5,12,0.7474579891150595
22,f_22,4,3,0.7450048722171203
23,f_23,10,9,0.709840227332124
24,f_24,3,12,0.7534254889938757
25,f_25,3,5,0.6250843780317568
26,f_26,2,8,0.8866804154430614
27,f_27,8,3,0.7965901133971889
28,f_28,9,7,0.8873399091547953
29,f_29,2,8,0.6353894069041035
30,f_30,10,4,0.6401934374485552
31,f_31,2,11,0.8621731540664199
32,f_32,8,10,0.7912097087539752
33,f_33,9,2,0.8974314476645011
34,f_34,10,5,0.7440547147665927
35,f_35,2,10,0.9987837713217338
36,f_36,10,9,0.8605020759878773
37,f_37,11,8,0.7407532678161243
38,f_38,9,11,0.7261629449670451
39,f_39,7,12,0.6759722678169134
40,f_40,4,2,0.9473626879736354
41,f_41,11,7,0.6883994671025766
42,f_42,1,2,0.9469574984489342
43,f_43,9,4,0.9371627468322477
44,f_44,9,7,0.9812270315539943
45,f_45,11,9,0.9103754601306392
46,f_46,9,3,0.8269737496729006
47,f_47,3,2,0.7585689998094313
48,f_48,11,7,0.9688057626439001
49,f_49,5,11,0.9086185809181887
50,f_50,7,6,0.8927816634127042
51,f_51,3,11,0.8750317869601862
52,f_52,8,9,0.7195849730773516
53,f_53,7,4,0.8151883795075223
54,f_54,2,7,0.9674297710941796
55,f_55,10,4,0.9262226456708211
56,f_56,3,5,0.7104222301132617
57,f_57,9,5,0.7614282299850286
58,f_58,10,4,0.9489728728291997
59,f_59,6,12,0.9095731824491173
60,f_60,9,2,0.7863767291576444
61,f_61,5,1,0.8244895796575237
62,f_62,2,6,0.9666173546038413
63,f_63,2,8,0.7526420159384773
64,f_64,12,10,0.8524988452213415
65,f_65,11,6,0.9027947101515565
66,f_66,2,1,0.6474607628363507
67,f_67,9,3,0.6087401377418228
68,f_68,6,4,0.9537582063985953
69,f_69,5,2,0.9968666827231081
70,f_70,11,4,0.9761322162041833
71,f_71,1,7,0.8842225011622036
72,f_72,5,11,0.9252908724132642
73,f_73,12,3,0.6054121380037983
74,f_74,8,2,0.9144730037971724
75,f_75,11,3,0.8443271143342038
76,f_76,7,4,0.9500410240451245
77,f_77,11,3,0.9706160122758417
78,f_78,1,2,0.8864183813622424
79,f_79,4,8,0.661194977331747
80,f_80,12,11,0.6378279776491455
81,f_81,5,9,0.7696942159687747
82,f_82,9,11,0.7277674954363003
83,f_83,7,4,0.6924784613860452
84,f_84,6,9,0.7612448588691585
85,f_85,11,6,0.9750020625202398
86,f_86,10,2,0.7837580544320308
87,f_87,9,4,0.978543387741476
88,f_88,10,12,0.6502587346424205
89,f_89,1,12,0.6495380851067111
90,f_90,12,9,0.7127071311265275
91,f_91,2,6,0.9677971308581946
92,f_92,1,9,0.935254511292953
93,f_93,3,10,0.7718711847507271
94,f_94,3,6,0.9714412604596021
95,f_95,12,11,0.8164845269113573
96,f_96,8,1,0.691561460298903
97,f_97,9,3,0.729373105143623
98,f_98,2,12,0.823369605244136
99,f_99,8,12,0.812562418716131
100,f_100,6,8,0.7522570954613881
101,f_101,10,1,0.7726698502320841
102,f_102,7,4,0.6856303545755992
103,f_103,2,1,0.9169601330632056
104,f_104,9,12,0.842569838999824
105,f_105,6,1,0.9381505274734383
106,f_106,1,6,0.6256917549666215
107,f_107,8,11,0.6145745744186158
108,f_108,9,2,0.8152418418801948
109,f_109,3,10,0.7151903871899217
110,f_110,6,7,0.8459303522715129
111,f_111,11,6,0.8806130279525878
112,f_112,10,5,0.7433671121107831
113,f_113,11,2,0.8300970504775246
114,f_114,3,4,0.6245092136346657
115,f_115,10,2,0.7180952378778876
116,f_116,9,4,0.6228222250435548
117,f_117,6,1,0.6799005427299218
118,f_118,3,7,0.7736234664888789
119,f_119,6,2,0.8651047196458064
120,f_120,11,8,0.6549624657962984
121,f_121,9,3,0.9382690582895094
122,f_122,12,10,0.6679891266527233
123,f_123,1,10,0.7911548050861361
124,f_124,1,12,0.8640858193591914
125,f_125,3,12,0.9401230895226025
126,f_126,10,9,0.6538725230681874
127,f_127,10,7,0.7560386228779021
128,f_128,12,3,0.6176567533177204
129,f_129,11,7,0.6780870302156397
130,f_130,7,10,0.9810673880409994
131,f_131,4,3,0.6535059892370629
132,f_132,2,7,0.7297004910376877
133,f_133,12,2,0.6820001958833387
134,f_134,8,11,0.6188957170669518
135,f_135,7,4,0.6319824290495905
136,f_136,5,11,0.8757543387744088
137,f_137,9,11,0.8021382103125143
138,f_138,9,5,0.8281665824282012
139,f_139,7,5,0.7368882294385339
140,f_140,11,8,0.8162939766760438
141,f_141,8,10,0.794293863147219
142,f_142,11,3,0.8378319708731037
143,f_143,2,1,0.9865861260903968
144,f_144,2,3,0.6070671947797758
145,f_145,4,11,0.8711642485122546
146,f_146,6,7,0.9342262702073909
147,f_147,3,11,0.8809995662279794
148,f_148,4,5,0.6998421292891824
149,f_149,4,7,0.803183855337626
150,f_150,7,5,0.8057550006636736
151,f_151,6,10,0.6818311336100388
152,f_152,3,11,0.7216008312249051
153,f_153,1,6,0.951428056708665
154,f_154,6,1,0.9125949763311102
155,f_155,11,6,0.8826832434309122
156,f_156,9,12,0.9517447903451136
157,f_157,3,8,0.6878209953908816
158,f_158,1,9,0.7689662058864438
159,f_159,12,5,0.6467493597723146
160,f_160,12,2,0.6653635044837714
161,f_161,2,3,0.6904994534269078
162,f_162,4,12,0.618184510314758
163,f_163,3,7,0.8300386728857383
164,f_164,10,12,0.7771789031934412
165,f_165,7,8,0.9143646627706613
166,f_166,8,7,0.7490547867531271
167,f_167,4,8,0.6165324278132268
168,f_168,7,5,0.9256226587918039
169,f_169,4,10,0.6030253792199206
170,f_170,1,3,0.8456314862475824
171,f_171,12,2,0.6527376215267106
172,f_172,4,5,0.9597159345978513
173,f_173,2,11,0.9997211423776367
174,f_174,3,10,0.9025759336740833
175,f_175,5,10,0.8754661514303335
176,f_176,12,5,0.9815951891510394
177,f_177,8,7,0.8578965820738307
178,f_178,7,2,0.8304264486667666
179,f_179,5,9,0.8157099737849859
180,f_180,4,10,0.9300219450566644
181,f_181,2,5,0.7082684712880761
182,f_182,6,12,0.847090345676977
183,f_183,3,5,0.880460512297141
184,f_184,7,8,0.9788385355674774
185,f_185,6,12,0.9007843993149238
186,f_186,8,7,0.6558387186063662
187,f_187,1,2,0.9035288890605824
188,f_188,11,3,0.6056340469165052
189,f_189,8,6,0.8985953327143735
190,f_190,1,5,0.9301466724113401
191,f_191,3,5,0.6912339449077741
192,f_192,8,10,0.6256884317953809
193,f_193,7,1,0.9338659569902283
194,f_194,3,7,0.9253163700028457
195,f_195,8,3,0.9022309821308361
196,f_196,12,9,0.8314396664406936
197,f_197,9,3,0.8687375268546551
198,f_198,1,3,0.7685764922505601
199,f_199,9,3,0.7665596092199066
200,f_200,12,11,0.8938147251372967
201,f_201,8,3,0.7297996550887127
202,f_202,10,1,0.8612828597801363
203,f_203,5,10,0.9735826123880272
204,f_204,7,10,0.867137966506467
205,f_205,5,7,0.8488479148961893
206,f_206,6,12,0.6745030797544415
207,f_207,4,2,0.6567074634819045
208,f_208,8,3,0.8905089157236801
209,f_209,3,12,0.9607133724418407
210,f_210,10,6,0.9223277582598892
211,f_211,10,7,0.8920525822314058
212,f_212,4,1,0.6388367712096087
213,f_213,8,9,0.629942635836929
214,f_214,1,2,0.9227173802786766
