member_id,age,age_group,region,risk_score,seed
1,9,pediatric,R1,1.075596880953339,1010
2,0,pediatric,R1,0.8818274035756966,1010
3,85,senior,R2,3.259915402626122,1010
4,63,adult,R3,1.8791442623051078,1010
5,32,adult,R3,3.1673400789875887,1010
6,48,adult,R1,1.7124041473827802,1010
7,82,senior,R1,4.787014514747419,1010
8,21,adult,R1,0.2940857836289949,1010
9,21,adult,R2,4.965450118924884,1010
10,0,pediatric,R3,0.6418702639410533,1010
11,51,adult,R3,0.11473255343420041,1010
12,19,adult,R2,2.236454676989931,1010
13,78,senior,R3,0.6329728433681201,1010
14,63,adult,R1,0.25588071592070444,1010
15,59,adult,R2,1.6501605252249436,1010
16,3,pediatric,R1,1.6495674458415153,1010
17,20,adult,R3,0.4262544893360599,1010
18,47,adult,R1,0.9679578003283544,1010
19,68,senior,R1,0.976568391573992,1010
20,0,pediatric,R3,0.6684131173161659,1010
21,36,adult,R2,1.0804837382072268,1010
22,67,senior,R2,1.0248081000677083,1010
23,44,adult,R1,0.35615511627889046,1010
24,75,senior,R2,1.0974589789158098,1010
25,77,senior,R2,0.4316700846442254,1010
26,40,adult,R1,0.7240502360866584,1010
27,46,adult,R2,0.2511159923891255,1010
28,61,adult,R3,2.7485264334491304,1010
29,44,adult,R3,1.7392136926913369,1010
30,30,adult,R2,3.9585367580995476,1010
31,21,adult,R1,0.5590429394459074,1010
32,0,pediatric,R3,1.275629689619045,1010
33,42,adult,R3,0.3296319587202111,1010
34,53,adult,R1,0.2676631294540103,1010
35,62,adult,R2,4.680106083383692,1010
36,37,adult,R1,0.1722906589594544,1010
37,88,senior,R1,0.549879172820978,1010
38,16,pediatric,R2,0.4378152842705789,1010
39,43,adult,R1,2.7968376411547764,1010
40,90,senior,R1,1.500667144198548,1010
41,0,pediatric,R1,1.0435396835483848,1010
42,77,senior,R2,1.2709019908307266,1010
43,27,adult,R3,1.438668022625301,1010
44,6,pediatric,R3,2.231276337588617,1010
45,18,adult,R2,2.1301503671538176,1010
46,1,pediatric,R2,2.142240479056782,1010
47,64,adult,R2,0.18047231627407018,1010
48,60,adult,R1,0.20655933882637117,1010
49,89,senior,R3,0.7337746466607763,1010
50,66,senior,R2,1.787855022053038,1010
51,45,adult,R3,3.8001891265753076,1010
52,90,senior,R3,0.8574668237682317,1010
53,29,adult,R1,0.3541601515755738,1010
54,66,senior,R2,5.144467600947753,1010
55,21,adult,R1,0.4700171803151954,1010
56,45,adult,R1,2.2786338964838606,1010
57,54,adult,R3,4.829703536528111,1010
58,19,adult,R3,0.7555415673836413,1010
59,0,pediatric,R1,0.8797871842526817,1010
60,17,pediatric,R3,1.3440583383040774,1010
61,8,pediatric,R2,0.9607037570921984,1010
62,66,senior,R1,1.2865667803060576,1010
63,56,adult,R3,0.7281181721100798,1010
64,50,adult,R3,1.8487191969992982,1010
65,14,pediatric,R1,0.5420401043966334,1010
66,5,pediatric,R3,3.4043113987018048,1010
67,51,adult,R2,0.8238534697432972,1010
68,9,pediatric,R3,1.1917903683643654,1010
69,62,adult,R1,6.715459777193103,1010
70,44,adult,R1,0.7140511970087483,1010
71,54,adult,R3,0.8792945102712452,1010
72,79,senior,R3,0.5826937079025661,1010
73,34,adult,R2,0.2964953362884417,1010
74,32,adult,R1,1.1817668305167057,1010
75,22,adult,R2,1.3861888232416721,1010
76,36,adult,R2,1.4833168417280331,1010
77,69,senior,R2,1.1735058448925668,1010
78,75,senior,R1,0.5458640860453983,1010
79,6,pediatric,R1,1.2843720259749773,1010
80,72,senior,R2,0.42635745628339217,1010
81,44,adult,R2,2.413840947639596,1010
82,19,adult,R3,0.9715975794844186,1010
83,37,adult,R1,0.15573464306644264,1010
84,57,adult,R3,1.8421333728110174,1010
85,51,adult,R2,0.4958088756479941,1010
86,0,pediatric,R1,2.6056994465839654,1010
87,41,adult,R2,3.1032249706034163,1010
88,1,pediatric,R3,0.2979526161847388,1010
89,4,pediatric,R3,0.834459566801776,1010
90,2,pediatric,R1,4.746571259322726,1010
91,15,pediatric,R3,0.40721257352580825,1010
92,23,adult,R2,0.2541911422348161,1010
93,78,senior,R2,0.5887746797727063,1010
94,27,adult,R3,2.4652322979224417,1010
95,69,senior,R3,0.863822562926302,1010
96,50,adult,R2,1.603556897657592,1010
97,51,adult,R1,2.662800046868311,1010
98,29,adult,R2,2.948182105942948,1010
99,74,senior,R3,1.0052292396477094,1010
100,83,senior,R2,0.26725258143677744,1010
101,3,pediatric,R3,0.34580949630647956,1010
102,37,adult,R3,2.9396175704276355,1010
103,88,senior,R3,1.383029452360995,1010
104,26,adult,R2,0.2839391787027398,1010
105,15,pediatric,R3,2.0914261013120434,1010
106,11,pediatric,R1,1.6692493228804626,1010
107,31,adult,R3,2.7227849683159584,1010
108,14,pediatric,R3,1.4359614343381015,1010
109,26,adult,R3,4.7964290928438045,1010
110,74,senior,R3,1.0997430146713456,1010
111,25,adult,R1,1.1101643063293438,1010
112,40,adult,R3,0.917005662118194,1010
113,33,adult,R1,2.027683808510491,1010
114,72,senior,R2,1.6805504763532364,1010
115,64,adult,R1,1.2583975068431883,1010
116,38,adult,R3,2.2412789997314375,1010
117,5,pediatric,R2,3.2206210349608795,1010
118,56,adult,R1,0.7214847124056479,1010
119,31,adult,R1,2.169825816465822,1010
120,61,adult,R1,5.955968703071425,1010
121,71,senior,R3,2.171283947635941,1010
122,51,adult,R2,2.1261060578110897,1010
123,13,pediatric,R2,2.0664672705390217,1010
124,34,adult,R2,0.8312348585474135,1010
125,59,adult,R2,1.2316148632362853,1010
126,69,senior,R1,0.6177268114149765,1010
127,24,adult,R2,1.285210116730675,1010
128,50,adult,R2,1.3403760920673171,1010
129,46,adult,R2,0.5471784181030871,1010
130,60,adult,R1,0.7499373610987953,1010
131,48,adult,R2,1.141137449767394,1010
132,24,adult,R2,0.7151460453947618,1010
133,4,pediatric,R2,0.9061855945176623,1010
134,10,pediatric,R1,0.7344783072723761,1010
135,19,adult,R2,0.7637414725094502,1010
136,89,senior,R3,1.5703039686319795,1010
137,20,adult,R3,1.7736141946175494,1010
138,88,senior,R3,3.185319272267335,1010
139,52,adult,R1,0.6866739652109803,1010
140,78,senior,R1,0.5884872396026221,1010
141,60,adult,R2,1.2430883939282786,1010
142,83,senior,R1,1.6486046776192678,1010
143,31,adult,R2,0.9482142083464495,1010
144,46,adult,R2,0.9018036284303512,1010
145,42,adult,R3,1.418371864379636,1010
146,19,adult,R2,1.111908820567726,1010
147,51,adult,R3,1.4623416924412393,1010
148,23,adult,R3,0.8016691486505262,1010
149,76,senior,R3,1.2661246042656882,1010
150,66,senior,R2,0.6230692608164183,1010
151,55,adult,R2,6.729284217322971,1010
152,44,adult,R1,1.2583563090366576,1010
153,57,adult,R3,0.4690936216620324,1010
154,66,senior,R2,1.2145743942430782,1010
155,28,adult,R1,0.7263186418402521,1010
156,48,adult,R3,1.9822445049458017,1010
157,21,adult,R3,0.772711283063956,1010
158,11,pediatric,R1,1.0190552491154632,1010
159,25,adult,R3,1.497107850394027,1010
160,45,adult,R1,1.2563654041788894,1010
161,4,pediatric,R1,1.6793110732153413,1010
162,31,adult,R3,2.879073974534295,1010
163,13,pediatric,R1,0.11318429056728749,1010
164,3,pediatric,R1,1.960724036134052,1010
165,35,adult,R1,1.5532940441304084,1010
166,53,adult,R2,0.4643098843044511,1010
167,42,adult,R3,0.46809359500489317,1010
168,70,senior,R1,0.9858182095088512,1010
169,48,adult,R1,0.21836163823308719,1010
170,45,adult,R2,0.9876075648853037,1010
171,60,adult,R3,0.5545980923924485,1010
172,19,adult,R3,0.8437980513910236,1010
173,52,adult,R2,0.39365142449118246,1010
174,64,adult,R1,1.2698997185765744,1010
175,30,adult,R1,1.0663696599536914,1010
176,34,adult,R3,0.19590242907517855,1010
177,72,senior,R3,1.1187756550692662,1010
178,19,adult,R3,2.4592016762728734,1010
179,86,senior,R1,1.123307103599264,1010
180,16,pediatric,R2,0.39925656959695105,1010
181,47,adult,R3,0.66318787068459,1010
182,53,adult,R1,0.7324717039420175,1010
183,50,adult,R2,0.7260204778838037,1010
184,30,adult,R2,0.22615872741744075,1010
185,68,senior,R2,0.7335876342249626,1010
186,48,adult,R2,0.7615026569409858,1010
187,2,pediatric,R1,0.2551653386085351,1010
188,79,senior,R2,2.726128982859237,1010
189,20,adult,R2,1.371802617290223,1010
190,20,adult,R2,1.3330935079959056,1010
191,12,pediatric,R3,0.8688516338939384,1010
192,21,adult,R3,0.7380619033647612,1010
193,82,senior,R3,0.5012223269849928,1010
194,2,pediatric,R1,2.2326776887450195,1010
195,54,adult,R2,1.4730028597258815,1010
196,56,adult,R1,0.6018572950479347,1010
197,12,pediatric,R2,1.6303760969389478,1010
198,37,adult,R3,1.1108240129292557,1010
199,6,pediatric,R3,0.8148072913656871,1010
200,86,senior,R3,1.0269699479819403,1010
201,51,adult,R1,0.2648263478968915,1010
202,30,adult,R2,0.6689798649963078,1010
203,26,adult,R3,2.728963676772604,1010
204,5,pediatric,R3,0.8405939423227339,1010
205,25,adult,R3,0.15638771500147633,1010
206,59,adult,R3,1.2351979445300576,1010
207,20,adult,R2,1.5151932749406285,1010
208,75,senior,R2,1.0415757530811547,1010
209,15,pediatric,R2,0.9046379527538443,1010
210,25,adult,R2,0.5618121551266019,1010
211,38,adult,R1,1.1532526575644908,1010
212,54,adult,R2,0.5278764300496426,1010
213,9,pediatric,R1,0.5323714550911217,1010
214,22,adult,R2,1.4985454674646597,1010
215,55,adult,R1,1.2072278363189843,1010
216,50,adult,R3,1.3426803230115694,1010
217,22,adult,R2,1.8396707753013803,1010
218,9,pediatric,R1,0.604624697721384,1010
219,2,pediatric,R1,2.5195823655126106,1010
220,49,adult,R3,1.7168275713004646,1010
221,50,adult,R1,1.2135361061716545,1010
222,4,pediatric,R3,0.5133698007981924,1010
223,31,adult,R1,0.6725959347129291,1010
224,62,adult,R1,0.5575579052049433,1010
225,42,adult,R2,1.4354519138744781,1010
226,78,senior,R3,0.9369675633393857,1010
227,55,adult,R3,0.6914684791226422,1010
228,57,adult,R1,0.46914526447824834,1010
229,76,senior,R1,0.42329919074697775,1010
230,83,senior,R1,0.4153520652991189,1010
231,16,pediatric,R3,1.616638668413201,1010
232,87,senior,R3,0.5984424385093798,1010
233,22,adult,R1,0.4135074115105683,1010
234,5,pediatric,R1,0.8510776233103818,1010
235,11,pediatric,R2,0.34512123810268336,1010
236,40,adult,R3,1.124827546684401,1010
237,35,adult,R1,2.1092082116134145,1010
238,40,adult,R2,3.3621031438806814,1010
239,41,adult,R1,0.3469017264432716,1010
240,50,adult,R1,1.0099526119143492,1010
241,33,adult,R2,2.209547701542535,1010
242,39,adult,R3,1.4028247991971314,1010
243,15,pediatric,R3,2.185760785510511,1010
244,48,adult,R2,0.2721687092812145,1010
245,1,pediatric,R3,0.29645180916094016,1010
246,86,senior,R2,1.803490323412869,1010
247,62,adult,R3,0.8909436427003303,1010
248,69,senior,R1,0.3233321745570226,1010
249,38,adult,R1,0.6164235508045928,1010
250,50,adult,R1,2.1672463675053755,1010
