feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,6,11,0.7015919850014061
2,f_2,11,12,0.8044300012053074
3,f_3,1,5,0.6236600345912798
4,f_4,2,6,0.9326336610904568
5,f_5,2,10,0.9658583221227588
6,f_6,6,1,0.7788719652058944
7,f_7,3,2,0.7505075027894044
8,f_8,4,1,0.9096545936490297
9,f_9,7,6,0.9653609557817938
10,f_10,3,8,0.604377832359787
11,f_11,1,12,0.6627496628117154
12,f_12,2,4,0.6245503900501124
13,f_13,1,3,0.9856239295127299
14,f_14,4,9,0.6255685983261494
15,f_15,11,1,0.62906696823766
16,f_16,7,6,0.6284963277144829
17,f_17,9,4,0.8880912408485162
18,f_18,7,9,0.6289729092605069
19,f_19,10,11,0.9000771961675259
20,f_20,2,6,0.6567027190948617
21,f_21,3,12,0.9247412738094568
22,f_22,9,6,0.8610882418430268
23,f_23,12,8,0.9971672184787022
24,f_24,4,11,0.7195825760756815
25,f_25,3,8,0.7274163118283099
26,f_26,7,9,0.8431760754162618
27,f_27,4,1,0.661738672631445
28,f_28,6,12,0.7314068615848982
29,f_29,8,9,0.9458593329845087
30,f_30,2,7,0.7954169534400723
31,f_31,7,12,0.8591505168640516
32,f_32,1,3,0.8025367080821374
33,f_33,1,8,0.7805634660571373
34,f_34,7,8,0.765487948173081
35,f_35,12,3,0.844657437469607
36,f_36,11,1,0.7706788047643731
37,f_37,3,6,0.8168163030072871
38,f_38,5,2,0.7451634423030544
39,f_39,9,12,0.8514035947744849
40,f_40,5,10,0.8139109645494853
41,f_41,3,9,0.933910495610326
42,f_42,9,2,0.8096434742553227
43,f_43,11,8,0.6530408861523348
44,f_44,2,4,0.6263815335599805
45,f_45,2,5,0.7373222145574788
46,f_46,9,2,0.8507499234218052
47,f_47,5,1,0.6270113620846179
48,f_48,3,8,0.7445398965859159
49,f_49,8,5,0.616081409243487
50,f_50,4,12,0.8216229991885458
51,f_51,8,4,0.8081068099406639
52,f_52,9,11,0.977068786747133
53,f_53,8,2,0.9016251753695725
54,f_54,11,12,0.9572713700264536
55,f_55,10,2,0.9831484410785418
56,f_56,10,11,0.7939378763866871
57,f_57,5,11,0.6382820875108397
58,f_58,8,6,0.6629698438776722
59,f_59,4,10,0.7851926049171719
60,f_60,9,1,0.7329127303929165
61,f_61,7,10,0.607112805932462
62,f_62,2,6,0.723412572137938
63,f_63,9,11,0.7878950715535091
