member_id,age,age_group,region,risk_score,seed
1,11,pediatric,R2,2.2590845006974773,2001
2,68,senior,R1,1.2236087550999695,2001
3,52,adult,R3,0.7602777988443351,2001
4,29,adult,R2,0.4028597999710669,2001
5,72,senior,R1,4.813891455440998,2001
6,24,adult,R2,1.9272498943891738,2001
7,53,adult,R1,0.5836367023466242,2001
8,8,pediatric,R2,0.38852608054214816,2001
9,73,senior,R2,0.47354456838811726,2001
10,39,adult,R3,0.4560084558125706,2001
11,67,senior,R1,1.1202357455468592,2001
12,28,adult,R1,1.157634255393403,2001
13,60,adult,R1,0.7598096564713608,2001
14,15,pediatric,R3,0.4236751834213444,2001
15,26,adult,R1,1.7493052910847173,2001
16,87,senior,R2,1.0774587499720016,2001
17,55,adult,R1,0.7366497338633833,2001
18,49,adult,R3,1.2657655399070502,2001
19,39,adult,R2,0.2195132419265198,2001
20,23,adult,R3,0.5874734796605949,2001
21,82,senior,R1,1.0814030092362508,2001
22,47,adult,R3,1.7040379301253534,2001
23,78,senior,R2,0.2701863376602472,2001
24,47,adult,R2,0.9306028861975392,2001
25,65,senior,R2,0.12013400838767613,2001
26,84,senior,R2,0.25463607010570577,2001
27,16,pediatric,R3,1.5804286193924866,2001
28,16,pediatric,R1,1.4603147939580001,2001
29,4,pediatric,R3,1.2185294486314173,2001
30,75,senior,R1,3.081945538937057,2001
31,55,adult,R3,0.6100937164103432,2001
32,46,adult,R2,2.1384325946166256,2001
33,74,senior,R2,4.840926276371519,2001
34,38,adult,R2,0.7674320835184881,2001
35,18,adult,R2,0.49737260158838686,2001
36,61,adult,R2,0.8626164534234628,2001
37,55,adult,R3,0.9670384434335654,2001
38,58,adult,R2,0.6245467964562251,2001
39,17,pediatric,R3,0.8598439209597962,2001
40,24,adult,R2,1.32385745636111,2001
41,47,adult,R3,1.6888407839766222,2001
42,58,adult,R1,2.8601279499196974,2001
43,29,adult,R2,0.29799385040687154,2001
44,57,adult,R2,0.3830982953198704,2001
45,70,senior,R1,5.092304742424403,2001
46,25,adult,R1,1.3085758414043729,2001
47,10,pediatric,R2,1.6432869034747508,2001
48,11,pediatric,R1,1.0053572387520147,2001
49,31,adult,R1,0.9100154316851513,2001
50,8,pediatric,R3,1.0165793014160722,2001
51,34,adult,R3,0.5647881401312167,2001
52,49,adult,R1,0.1907191051625665,2001
53,57,adult,R1,1.9338618471614917,2001
54,69,senior,R2,1.4762154664692113,2001
55,37,adult,R2,0.9787895567486709,2001
56,76,senior,R3,2.012818528289337,2001
57,49,adult,R2,0.5456685382292685,2001
58,87,senior,R2,0.9637304410567338,2001
59,21,adult,R2,1.1684719438234092,2001
60,40,adult,R1,2.769171155603985,2001
61,44,adult,R1,6.979736256614181,2001
62,88,senior,R3,0.3374319816833098,2001
63,40,adult,R1,2.5614197308977844,2001
64,34,adult,R1,6.6981824302476545,2001
65,10,pediatric,R3,0.4944597743810396,2001
66,1,pediatric,R3,0.23986261857387958,2001
67,54,adult,R1,1.5453768744328904,2001
68,50,adult,R1,0.5871331197215036,2001
69,15,pediatric,R2,1.0066034295019513,2001
70,69,senior,R3,1.1106243536089935,2001
71,49,adult,R2,1.0140313273797394,2001
72,43,adult,R3,2.4737734589781715,2001
73,78,senior,R3,5.13754934994911,2001
74,30,adult,R3,14.689589803884713,2001
75,46,adult,R3,0.31676262219284784,2001
76,51,adult,R2,1.9893001678750668,2001
77,72,senior,R3,1.711165375572869,2001
78,84,senior,R2,0.27488209186034535,2001
79,39,adult,R1,1.1241088511484787,2001
80,82,senior,R3,0.3914093155887349,2001
81,24,adult,R2,0.7925678188508338,2001
82,49,adult,R3,0.400778909621982,2001
83,21,adult,R1,0.335891255842211,2001
84,55,adult,R3,3.3433728388748185,2001
85,22,adult,R2,0.8605011110444742,2001
86,59,adult,R3,0.9777347820171643,2001
87,31,adult,R1,3.726077710639991,2001
88,79,senior,R1,0.8948899763884484,2001
89,74,senior,R3,2.3620584549298123,2001
90,26,adult,R1,0.23064516824892978,2001
91,55,adult,R3,0.6583772923157769,2001
92,32,adult,R1,1.8906466692506623,2001
93,31,adult,R1,0.46574907943127125,2001
94,72,senior,R1,1.0208063679263546,2001
95,68,senior,R2,0.2826888568140332,2001
96,1,pediatric,R3,0.9926302422035759,2001
97,82,senior,R2,1.756692373470633,2001
98,35,adult,R2,3.339989906413875,2001
99,33,adult,R2,0.5614541434988379,2001
100,49,adult,R3,0.32551969588278296,2001
101,74,senior,R2,0.9255137917574582,2001
102,79,senior,R1,0.3970139194078859,2001
103,31,adult,R2,0.8359683447669541,2001
104,85,senior,R3,0.7370852070615205,2001
105,32,adult,R3,1.5608743133815568,2001
106,7,pediatric,R2,0.5583920126086224,2001
107,19,adult,R2,1.744834112258586,2001
108,11,pediatric,R3,0.3522793648226447,2001
109,18,adult,R3,2.138412545410538,2001
110,46,adult,R1,0.18755063282559709,2001
111,72,senior,R2,1.7283153696428413,2001
112,48,adult,R1,1.3805356110593345,2001
113,4,pediatric,R2,0.5361193008437999,2001
114,24,adult,R2,0.7371761151349533,2001
115,1,pediatric,R1,3.312591549499067,2001
116,6,pediatric,R2,0.7413361041726303,2001
117,70,senior,R3,4.520359169338687,2001
118,57,adult,R2,1.1878695277272413,2001
119,11,pediatric,R1,1.0014277552497566,2001
120,48,adult,R3,0.25026130433135657,2001
121,81,senior,R3,0.7418831676744889,2001
122,79,senior,R1,3.074663408286986,2001
123,32,adult,R1,1.2952911363659751,2001
124,65,senior,R1,0.770675817071777,2001
125,40,adult,R3,0.33723306360817945,2001
126,24,adult,R3,0.5559102814069691,2001
127,63,adult,R3,0.8609015710871681,2001
128,52,adult,R1,0.47780677792288573,2001
129,52,adult,R2,0.8055474205558305,2001
130,5,pediatric,R1,0.5656656019572949,2001
131,0,pediatric,R1,0.5601514080262456,2001
132,12,pediatric,R1,0.5557179168542831,2001
133,9,pediatric,R3,1.672424845433096,2001
134,34,adult,R2,4.5532773438732,2001
135,75,senior,R1,0.5550017576656158,2001
136,29,adult,R3,0.9874404865588498,2001
137,43,adult,R3,1.0648022804899966,2001
138,81,senior,R3,1.5344507669298801,2001
