member_id,age,age_group,region,risk_score,seed
1,8,pediatric,R2,9.730871272159128,1017
2,60,adult,R2,0.4518598475818907,1017
3,85,senior,R1,7.790303786661999,1017
4,8,pediatric,R1,1.223334792451488,1017
5,7,pediatric,R3,1.747321595245422,1017
6,38,adult,R3,2.5591978880928377,1017
7,62,adult,R1,0.8187482929638176,1017
8,12,pediatric,R2,1.222466724564984,1017
9,82,senior,R3,0.42387273898354555,1017
10,65,senior,R1,0.8151570762437446,1017
11,38,adult,R3,1.3081483369282592,1017
12,81,senior,R2,2.823916684848245,1017
13,12,pediatric,R2,0.5242425945496632,1017
14,45,adult,R3,1.8185162071144942,1017
15,21,adult,R3,1.053860036629673,1017
16,29,adult,R2,0.9736209585304676,1017
17,86,senior,R3,1.1308114966963687,1017
18,32,adult,R2,1.0001688623482274,1017
19,53,adult,R1,1.212321951197873,1017
20,41,adult,R3,1.1542833291920074,1017
21,55,adult,R1,0.3208644569549639,1017
22,30,adult,R3,1.9794481998907063,1017
23,27,adult,R2,1.4618461999699568,1017
24,29,adult,R1,0.5141496916106483,1017
25,80,senior,R3,3.1020743035239486,1017
26,47,adult,R2,1.7478088011268544,1017
27,12,pediatric,R1,0.4140733011085007,1017
28,0,pediatric,R2,2.299264505841804,1017
29,29,adult,R3,1.5783645331349407,1017
30,26,adult,R2,0.7301864694863088,1017
31,53,adult,R2,2.9086203710275007,1017
32,5,pediatric,R3,0.6641680235617291,1017
33,24,adult,R3,1.8540839210334503,1017
34,14,pediatric,R1,0.4461740455621926,1017
35,46,adult,R2,3.8399097603176062,1017
36,62,adult,R2,1.7119910745457063,1017
37,67,senior,R2,2.025976429973822,1017
38,59,adult,R3,2.225105697314119,1017
39,11,pediatric,R3,0.4349169752529165,1017
40,4,pediatric,R3,0.5538701704047699,1017
41,3,pediatric,R1,2.1353101896558186,1017
42,60,adult,R2,0.620797957345529,1017
43,14,pediatric,R1,0.31577488385403946,1017
44,64,adult,R3,1.4200076973990734,1017
45,53,adult,R1,0.26762315758953403,1017
46,17,pediatric,R3,2.6118978332565463,1017
47,29,adult,R2,1.3736300703300965,1017
48,42,adult,R3,1.7208616034591184,1017
49,60,adult,R2,2.560948111640879,1017
50,84,senior,R1,0.5398862300307965,1017
51,39,adult,R3,0.7944070278374978,1017
52,45,adult,R2,1.3369417718056031,1017
53,1,pediatric,R1,0.5642674373444665,1017
54,48,adult,R3,0.7269317983302576,1017
55,26,adult,R1,1.4670323649802552,1017
56,21,adult,R2,0.8965638820629483,1017
57,18,adult,R1,2.7642331463231202,1017
58,39,adult,R2,1.7958825669813903,1017
59,27,adult,R2,0.5367373521498425,1017
60,64,adult,R2,0.5990177712022173,1017
61,36,adult,R2,1.3815567169016618,1017
62,38,adult,R3,0.9151375575545361,1017
63,14,pediatric,R1,1.253494222853314,1017
64,42,adult,R3,1.0107111987387387,1017
65,78,senior,R1,1.171712423365077,1017
66,2,pediatric,R1,0.6010144926452946,1017
67,41,adult,R1,0.33841736572183034,1017
68,10,pediatric,R1,1.569580113343352,1017
69,54,adult,R1,2.1520648257553474,1017
70,45,adult,R1,0.46945888420411214,1017
71,10,pediatric,R3,2.5072208677478542,1017
72,64,adult,R3,0.5306402464076279,1017
73,47,adult,R3,2.33120135799126,1017
74,28,adult,R1,0.9333490022934429,1017
75,71,senior,R3,0.8577636904746825,1017
76,39,adult,R1,0.5720580995345897,1017
77,50,adult,R2,0.18629081140511095,1017
