member_id,age,age_group,region,risk_score,seed
1,70,senior,R2,0.4291095004109814,1012
2,90,senior,R3,0.2860422244962566,1012
3,62,adult,R1,0.39772699279743645,1012
4,41,adult,R3,1.0331804684436354,1012
5,30,adult,R2,0.16262682521679578,1012
6,8,pediatric,R1,1.2333504916741853,1012
7,20,adult,R1,2.432638820308127,1012
8,23,adult,R3,0.6419899241176725,1012
9,35,adult,R2,0.7268233504666285,1012
10,34,adult,R1,0.22371745970062804,1012
11,15,pediatric,R3,3.973714651254109,1012
12,4,pediatric,R1,0.3877871440626374,1012
13,87,senior,R2,0.6433742562476329,1012
14,53,adult,R1,0.917072788438957,1012
15,25,adult,R1,0.4465675766787536,1012
16,73,senior,R1,1.5212682554657901,1012
17,40,adult,R1,0.8701148090529149,1012
18,12,pediatric,R2,1.7202782810008246,1012
19,20,adult,R3,0.22396361874687412,1012
20,12,pediatric,R1,0.9647619007586529,1012
21,69,senior,R2,0.9709640725834405,1012
22,54,adult,R3,3.885022768894823,1012
23,37,adult,R3,3.834951931249833,1012
24,42,adult,R1,2.6321872762121648,1012
25,47,adult,R2,9.358425952617166,1012
26,22,adult,R3,0.9824094779050346,1012
27,37,adult,R3,0.7129462963285851,1012
28,59,adult,R3,1.1141522741736214,1012
29,86,senior,R3,0.6277651600587176,1012
30,27,adult,R3,0.7065830250913169,1012
31,80,senior,R2,0.8180244297037025,1012
32,51,adult,R3,0.1695235513292913,1012
33,63,adult,R2,0.30000159190909276,1012
34,3,pediatric,R2,2.148291650024073,1012
35,17,pediatric,R1,2.817594470216419,1012
36,72,senior,R1,0.35834615583452234,1012
37,83,senior,R1,0.9469650063030777,1012
38,90,senior,R2,1.7155538507168708,1012
39,40,adult,R1,0.19285665095886856,1012
40,61,adult,R1,2.604155193448984,1012
41,31,adult,R2,1.8172760641043555,1012
42,67,senior,R3,1.1003427932880765,1012
43,55,adult,R3,2.9168787474661815,1012
44,72,senior,R3,0.995713524758316,1012
45,18,adult,R3,1.7330778671654579,1012
46,37,adult,R3,0.7109146873881972,1012
47,13,pediatric,R1,0.8541447334831823,1012
48,22,adult,R2,1.9038597915202669,1012
49,37,adult,R3,0.837632817137591,1012
50,87,senior,R1,1.932758123558608,1012
51,45,adult,R2,0.6358182280422635,1012
52,10,pediatric,R1,0.839203408491569,1012
53,62,adult,R3,0.6784360954297265,1012
54,87,senior,R1,1.2034612466934385,1012
55,61,adult,R2,4.429762625362457,1012
56,3,pediatric,R3,0.6330452530444481,1012
57,68,senior,R3,3.044076680585638,1012
58,41,adult,R3,1.913542295639366,1012
59,30,adult,R3,0.7699199836611265,1012
60,8,pediatric,R1,3.1023709856893316,1012
61,26,adult,R3,1.366827231951749,1012
62,62,adult,R1,1.39268003609851,1012
63,55,adult,R3,1.5992796552016553,1012
64,30,adult,R2,3.672485088540735,1012
65,8,pediatric,R1,0.9090104598348528,1012
66,10,pediatric,R1,1.2254962013250048,1012
67,53,adult,R3,0.4176867451057887,1012
68,47,adult,R3,1.6692187695579546,1012
69,34,adult,R1,2.1996720307482303,1012
70,67,senior,R1,2.1900140658967935,1012
71,30,adult,R1,0.9141618184108301,1012
72,7,pediatric,R2,2.8089302937505747,1012
73,26,adult,R2,3.2847224645746085,1012
74,86,senior,R3,1.8305140189425422,1012
75,75,senior,R3,0.3812761127942232,1012
76,6,pediatric,R3,0.5238751613944965,1012
77,8,pediatric,R3,2.552272178042385,1012
78,77,senior,R3,1.4637716399435632,1012
79,32,adult,R1,1.0010175273276605,1012
80,61,adult,R1,1.3871641126631578,1012
81,57,adult,R3,1.5335487358739401,1012
82,84,senior,R3,0.9557287616764942,1012
83,17,pediatric,R1,1.421423205183863,1012
84,53,adult,R3,1.095531198801158,1012
85,53,adult,R1,0.5168911105942937,1012
86,13,pediatric,R3,0.514344051209028,1012
87,57,adult,R3,1.2744686705443526,1012
88,10,pediatric,R2,1.674406740651534,1012
89,32,adult,R3,0.2898529482381408,1012
90,59,adult,R2,1.037735011697633,1012
91,75,senior,R2,0.8287761065936857,1012
