feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,12,4,0.71273372032129
2,f_2,3,5,0.8187143204426237
3,f_3,3,8,0.6760597489772615
4,f_4,4,9,0.7179075226761773
5,f_5,6,4,0.7445411739520083
6,f_6,6,3,0.7460151554129776
7,f_7,6,10,0.7887097703685151
8,f_8,1,10,0.6221173932930865
9,f_9,11,10,0.8568780129949445
10,f_10,2,8,0.7636259470205917
11,f_11,9,10,0.7512788303332427
12,f_12,7,9,0.9763881325753172
13,f_13,5,3,0.8812258209367599
14,f_14,6,12,0.9671952605823269
15,f_15,11,3,0.8847871929768827
16,f_16,5,6,0.6467386778069308
17,f_17,3,9,0.6546120887249883
18,f_18,6,10,0.9159489382266197
19,f_19,5,6,0.9992468418621416
20,f_20,12,11,0.7248957686140637
21,f_21,4,1,0.953244753303573
22,f_22,12,9,0.6075358389737443
23,f_23,10,5,0.9961777760208161
24,f_24,8,2,0.9496140126928545
25,f_25,12,1,0.8567249320822403
26,f_26,9,7,0.9742974303711744
27,f_27,7,9,0.7017571984328064
28,f_28,4,10,0.6018730055658735
29,f_29,2,11,0.9888670380819679
30,f_30,3,12,0.8723763485040307
31,f_31,2,6,0.8814699353462361
32,f_32,12,4,0.9448637880687268
33,f_33,2,9,0.9954948508898579
34,f_34,8,1,0.8579315333375465
35,f_35,5,11,0.9443168555756448
36,f_36,6,9,0.9723057045931447
37,f_37,12,2,0.9357351335481819
38,f_38,6,11,0.6782589792587006
39,f_39,4,1,0.6818516158719078
40,f_40,10,6,0.7040755348790572
41,f_41,11,4,0.9501532465565763
42,f_42,10,12,0.6653879655496701
43,f_43,7,11,0.601378644229194
44,f_44,4,10,0.8129709753856652
45,f_45,10,2,0.8712481000320529
46,f_46,9,3,0.6635409000222879
47,f_47,5,12,0.7459128837405408
48,f_48,2,7,0.6655865472662122
49,f_49,1,8,0.7568696278414495
50,f_50,11,6,0.9830252154256073
51,f_51,12,10,0.7676087317207323
52,f_52,7,6,0.7782582745884826
53,f_53,5,11,0.726371384152146
54,f_54,5,3,0.984862808521801
55,f_55,11,9,0.9138302868089434
56,f_56,4,5,0.7661115175790107
57,f_57,3,4,0.9426704632576667
58,f_58,5,9,0.8839083801634193
59,f_59,9,1,0.8121038136405151
60,f_60,3,12,0.6852331091849588
61,f_61,12,11,0.908357873178905
62,f_62,3,6,0.8577809608396899
63,f_63,6,3,0.9104499081407619
64,f_64,3,1,0.9450373973556834
65,f_65,7,5,0.8160689080935792
66,f_66,11,12,0.948880621493825
67,f_67,7,3,0.9406861849580391
68,f_68,12,6,0.7632330379300841
69,f_69,4,3,0.6317566652610997
70,f_70,7,9,0.6433469447855896
71,f_71,6,9,0.7498684080313434
72,f_72,12,7,0.8256785439141092
73,f_73,4,6,0.6177220310571249
74,f_74,2,9,0.9977168998113424
75,f_75,7,8,0.6497168184729871
76,f_76,11,7,0.976673061702716
77,f_77,2,10,0.6847358916265088
