member_id,age,age_group,region,risk_score,seed
1,32,adult,R3,0.37216995914730333,1005
2,50,adult,R1,0.7811411925379329,1005
3,55,adult,R1,0.7694042862664785,1005
4,38,adult,R1,3.691532033009679,1005
5,47,adult,R1,0.44812040193923025,1005
6,52,adult,R2,0.37577585203214176,1005
7,12,pediatric,R2,1.5452799705349285,1005
8,79,senior,R3,3.2161413235107594,1005
9,20,adult,R3,0.376535414634141,1005
10,29,adult,R2,0.4481049547468699,1005
11,1,pediatric,R2,1.2904067928000942,1005
12,12,pediatric,R2,0.5158135732040858,1005
13,3,pediatric,R3,0.930233077135664,1005
14,73,senior,R3,0.42270642052311097,1005
15,12,pediatric,R1,0.9705456346597654,1005
16,58,adult,R2,0.9299021341305388,1005
17,64,adult,R3,1.340584981307581,1005
18,18,adult,R2,3.374253767425698,1005
19,58,adult,R2,1.4572877044650474,1005
20,43,adult,R1,0.9234510165487433,1005
21,41,adult,R1,0.6879656599143863,1005
22,32,adult,R3,0.9715339149567843,1005
23,39,adult,R3,0.8478132916634313,1005
24,59,adult,R2,0.9516473182659203,1005
25,70,senior,R1,0.6015589438357464,1005
26,0,pediatric,R3,0.21420891210781856,1005
27,12,pediatric,R3,1.564318081953132,1005
28,4,pediatric,R3,2.444292543140937,1005
29,59,adult,R2,0.32697457982985173,1005
30,51,adult,R2,0.5189159400712574,1005
31,0,pediatric,R3,0.5217282590851672,1005
32,18,adult,R2,3.9670843063961883,1005
33,31,adult,R3,0.5073610402897092,1005
34,3,pediatric,R1,1.5553546464055261,1005
35,8,pediatric,R3,1.093135495833551,1005
36,7,pediatric,R2,1.4046985411947541,1005
37,11,pediatric,R1,1.6001902326738466,1005
38,62,adult,R1,0.577095070385619,1005
39,5,pediatric,R1,2.246982559057043,1005
40,27,adult,R3,3.3778740272796037,1005
41,43,adult,R3,1.0102614225507567,1005
42,74,senior,R3,0.31670460244779824,1005
43,30,adult,R3,1.3542394136218243,1005
44,59,adult,R3,0.9025400337083318,1005
45,8,pediatric,R3,1.7082201901198972,1005
46,56,adult,R1,0.6670437635166744,1005
47,6,pediatric,R1,0.5485720583212575,1005
48,72,senior,R2,0.8591380128650996,1005
49,47,adult,R1,1.8651113046884014,1005
50,5,pediatric,R2,0.7639402522556402,1005
51,49,adult,R3,3.316230479302147,1005
52,11,pediatric,R1,2.2164582848042897,1005
53,5,pediatric,R2,0.4729203294466177,1005
54,47,adult,R3,1.7673367338412203,1005
55,39,adult,R1,0.28050807645898046,1005
56,55,adult,R1,1.098413926884961,1005
57,55,adult,R1,0.887774098034379,1005
58,79,senior,R2,1.6372590266844775,1005
59,66,senior,R3,0.5901898605196686,1005
60,42,adult,R1,4.210200785415442,1005
61,48,adult,R3,0.42690791485861135,1005
