member_id,age,age_group,region,risk_score,seed
1,35,adult,R3,8.323499098319736,1013
2,33,adult,R2,0.5834454330650943,1013
3,14,pediatric,R2,0.6318487884598322,1013
4,26,adult,R3,6.369137388119186,1013
5,5,pediatric,R2,0.6579085036170701,1013
6,88,senior,R1,1.6242249463438299,1013
7,53,adult,R3,1.764957951690928,1013
8,77,senior,R2,0.7212464825798164,1013
9,59,adult,R2,1.1874083938021274,1013
10,16,pediatric,R1,0.6995105687390305,1013
11,18,adult,R2,0.6869842865203621,1013
12,19,adult,R1,1.270825778670414,1013
13,10,pediatric,R2,0.43398602740410785,1013
14,87,senior,R2,1.9575365032294854,1013
15,14,pediatric,R3,0.28290568580394554,1013
16,56,adult,R3,1.383312475697532,1013
17,67,senior,R3,0.8748291958676577,1013
18,17,pediatric,R2,1.2385967937579816,1013
19,28,adult,R1,0.7534008146930498,1013
20,32,adult,R1,0.5847316547114837,1013
21,59,adult,R3,0.7674950896175218,1013
22,35,adult,R2,0.41785965145660514,1013
23,44,adult,R1,0.6213028183837385,1013
24,9,pediatric,R1,0.6982118193300323,1013
25,24,adult,R3,0.7997704380522921,1013
26,27,adult,R3,0.7409180266908877,1013
27,42,adult,R3,0.9678754343141998,1013
28,14,pediatric,R1,0.6631586044956983,1013
29,90,senior,R1,1.6114055838833754,1013
30,3,pediatric,R3,3.786229525714417,1013
31,42,adult,R1,0.6776929295180968,1013
32,32,adult,R1,0.4705438861063778,1013
33,51,adult,R1,0.5033843754715083,1013
34,86,senior,R2,1.060319402167269,1013
35,66,senior,R3,5.797522621779049,1013
36,59,adult,R3,1.145754579162513,1013
37,24,adult,R3,0.6327574274013038,1013
38,3,pediatric,R1,0.3296700546229897,1013
39,81,senior,R1,0.33331286927292947,1013
40,87,senior,R2,0.9117728239965252,1013
41,45,adult,R3,1.224548076257077,1013
42,6,pediatric,R3,0.8247303230411048,1013
43,49,adult,R2,0.964291751031898,1013
44,24,adult,R3,0.43164307375208993,1013
45,69,senior,R1,0.6735326594553972,1013
46,53,adult,R1,1.1547048953392534,1013
47,44,adult,R3,1.5036564992032613,1013
48,13,pediatric,R1,2.2302820333223123,1013
49,90,senior,R3,0.1592807175737314,1013
50,3,pediatric,R3,3.5583880158897205,1013
51,72,senior,R3,2.6087690644933863,1013
52,41,adult,R3,1.0676771480951497,1013
53,58,adult,R3,1.0174414201839985,1013
54,4,pediatric,R1,1.326300759958464,1013
55,80,senior,R3,0.40682255492316566,1013
56,52,adult,R3,0.2257491250156932,1013
57,32,adult,R1,0.9737788274272189,1013
58,47,adult,R1,9.229312014528924,1013
59,77,senior,R2,0.1774926332314646,1013
60,51,adult,R1,0.7788838782836438,1013
61,35,adult,R1,1.2343075461860393,1013
62,54,adult,R1,0.18023750102482647,1013
63,16,pediatric,R2,0.6876143595423285,1013
64,46,adult,R2,1.1041540501735747,1013
65,64,adult,R3,2.16130493549661,1013
66,28,adult,R2,0.8026793034782368,1013
67,87,senior,R1,0.6287892171829548,1013
68,62,adult,R2,0.6061960066861478,1013
69,4,pediatric,R3,0.692753132467305,1013
70,63,adult,R2,0.11189688070890927,1013
71,4,pediatric,R3,0.5763057443563071,1013
72,65,senior,R3,1.254733502883424,1013
73,88,senior,R3,0.6868797936510072,1013
74,63,adult,R1,0.44942981014642114,1013
75,73,senior,R1,0.1925829243587176,1013
76,1,pediatric,R1,1.283731083533237,1013
77,26,adult,R2,0.6814208548375954,1013
78,32,adult,R1,0.6108321240754384,1013
79,83,senior,R2,1.2299942537122839,1013
80,35,adult,R1,0.48490914570032645,1013
81,7,pediatric,R3,0.7127408515018988,1013
82,62,adult,R1,1.0347409976123123,1013
83,12,pediatric,R3,0.3018798081502622,1013
84,51,adult,R3,0.5361291805892405,1013
85,85,senior,R2,0.2791765882272411,1013
86,24,adult,R2,5.234181511517339,1013
87,61,adult,R3,0.7102329997872683,1013
88,49,adult,R3,0.3936697866466924,1013
89,36,adult,R2,1.3733917470583434,1013
90,61,adult,R2,2.184749845555503,1013
91,14,pediatric,R2,1.4074139281392923,1013
92,68,senior,R3,0.812466983035468,1013
93,27,adult,R2,0.8681277966899043,1013
94,14,pediatric,R3,0.9088371317896703,1013
95,27,adult,R1,1.3973488040377173,1013
96,78,senior,R2,1.1203654845457107,1013
97,6,pediatric,R3,0.593689238894555,1013
98,8,pediatric,R3,2.6858712379899563,1013
99,18,adult,R2,3.56489856752797,1013
100,70,senior,R2,1.040439341397519,1013
101,41,adult,R3,0.33837429244182216,1013
102,5,pediatric,R2,1.5372754403664786,1013
103,26,adult,R1,1.0363064004714886,1013
104,12,pediatric,R1,1.3239767136898195,1013
105,59,adult,R1,1.3289008855275204,1013
106,11,pediatric,R3,0.2549947641971893,1013
107,14,pediatric,R1,0.2122199485969135,1013
108,53,adult,R2,1.0748723025583446,1013
109,55,adult,R3,0.37832655718360336,1013
110,25,adult,R2,1.0778119225104876,1013
111,88,senior,R3,2.7652162907173503,1013
112,4,pediatric,R3,1.5656002527269013,1013
113,48,adult,R1,6.124508914470871,1013
114,53,adult,R2,0.5666543508861134,1013
115,64,adult,R1,0.3535625585915866,1013
116,1,pediatric,R1,0.6640415354984303,1013
117,65,senior,R2,0.8737194218145999,1013
118,83,senior,R1,0.6733992758541566,1013
119,2,pediatric,R3,0.956761467747317,1013
120,1,pediatric,R3,2.9980360017148775,1013
121,37,adult,R3,1.1591519141359519,1013
122,63,adult,R3,0.4681931316187309,1013
123,52,adult,R1,0.35979160036710306,1013
124,28,adult,R3,1.2568478721139862,1013
125,40,adult,R2,0.6328953567662347,1013
126,71,senior,R1,0.4444644999406076,1013
127,58,adult,R3,0.33686031513540604,1013
128,38,adult,R1,1.4608310490225787,1013
129,14,pediatric,R2,1.9441235062334368,1013
130,83,senior,R3,0.3611623101560921,1013
131,31,adult,R3,3.2111194610952807,1013
132,60,adult,R1,2.6801491514941715,1013
