feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,7,6,0.9148119883523553
2,f_2,8,6,0.7613937386536134
3,f_3,5,9,0.7668500805516588
4,f_4,1,11,0.7318411046708015
5,f_5,6,7,0.6473480975722602
6,f_6,5,3,0.7260775554533059
7,f_7,12,8,0.8164996015396344
8,f_8,3,12,0.6933737732081748
9,f_9,12,1,0.734851848405572
10,f_10,5,4,0.8780568738437706
11,f_11,4,1,0.6908652534506412
12,f_12,3,11,0.7655919972312334
13,f_13,3,8,0.6647272936537665
14,f_14,11,7,0.705172863036825
15,f_15,2,12,0.9399635039389939
16,f_16,11,3,0.816987455902817
17,f_17,5,7,0.892101388695071
18,f_18,2,5,0.8517212297754102
19,f_19,8,5,0.8050586875285289
20,f_20,6,10,0.9904260144478292
21,f_21,12,5,0.9487034843828523
22,f_22,12,5,0.8268574928676238
23,f_23,10,9,0.9861956998347311
24,f_24,7,1,0.698038912801335
25,f_25,6,7,0.625205163825955
26,f_26,10,4,0.9788559062404576
27,f_27,2,5,0.9992990864578313
28,f_28,11,2,0.6596710823907835
29,f_29,11,10,0.748669293652442
30,f_30,6,7,0.6247653165670767
31,f_31,8,4,0.7142736366867016
32,f_32,7,6,0.9691835595829281
33,f_33,11,3,0.7508527535477264
34,f_34,9,1,0.8737312433247648
35,f_35,8,6,0.9993600010141179
36,f_36,5,11,0.6369601694563456
37,f_37,3,11,0.8840021934386892
38,f_38,11,12,0.8899508669480116
39,f_39,1,12,0.9330056065550694
40,f_40,1,12,0.9743862265995208
41,f_41,5,12,0.6459641203312401
42,f_42,7,8,0.7809658424061441
43,f_43,3,10,0.9667577499776681
44,f_44,12,3,0.9666884008930499
45,f_45,11,4,0.7570680031367654
46,f_46,8,3,0.7567410516161006
47,f_47,5,12,0.6250190479889978
48,f_48,6,9,0.6401796343780932
49,f_49,8,7,0.704461376515304
50,f_50,6,7,0.8870679365521528
51,f_51,10,1,0.641163482605959
52,f_52,10,3,0.9218492773876353
53,f_53,3,5,0.7517222910812819
54,f_54,9,5,0.8180439003519053
55,f_55,9,8,0.7205875088435639
56,f_56,5,3,0.8474462049656912
57,f_57,10,2,0.8545146326631003
58,f_58,5,2,0.9103315639046712
59,f_59,4,9,0.6012955803382917
60,f_60,5,2,0.6347400977873218
61,f_61,1,10,0.9698343620122594
62,f_62,6,3,0.7514760754761555
63,f_63,2,6,0.8314745496776454
64,f_64,10,8,0.9375758747773458
65,f_65,7,4,0.9991090198107472
66,f_66,5,11,0.6912838300327775
67,f_67,8,12,0.7276575627141968
68,f_68,9,2,0.9589952493715119
69,f_69,10,9,0.8866850572940941
70,f_70,6,9,0.9584258427864305
71,f_71,9,7,0.8095485673434344
72,f_72,1,4,0.7985428525562709
73,f_73,10,5,0.7724571490368813
74,f_74,2,9,0.8437886806233664
75,f_75,12,2,0.6653976891604632
76,f_76,4,6,0.6239320568096091
77,f_77,6,3,0.6645053017301136
78,f_78,3,5,0.6580702619216393
79,f_79,1,3,0.7313426006609041
80,f_80,1,3,0.6866304101191063
81,f_81,6,12,0.8159752991303382
82,f_82,5,2,0.6700610685800439
83,f_83,3,1,0.8309447787836679
84,f_84,1,11,0.7284412050223623
85,f_85,4,2,0.7784933967544492
86,f_86,4,12,0.6948503840695044
87,f_87,8,3,0.95911661320493
88,f_88,11,10,0.9079605349264013
89,f_89,3,9,0.6286971038260792
90,f_90,8,10,0.6710221707008696
91,f_91,8,12,0.9535945535090584
