member_id,age,age_group,region,risk_score,seed
1,51,adult,R1,0.6546829236532852,2003
2,59,adult,R2,1.0789193392506184,2003
3,41,adult,R1,1.1824142679863618,2003
4,53,adult,R1,2.673388487158475,2003
5,38,adult,R1,3.606503452341322,2003
6,41,adult,R1,0.247798435730746,2003
7,38,adult,R2,0.280405701407452,2003
8,24,adult,R3,0.6765811415563097,2003
9,8,pediatric,R2,0.9416554569961691,2003
10,39,adult,R3,0.5753184040481275,2003
11,48,adult,R2,2.0802295594987945,2003
12,59,adult,R3,1.1353944221242047,2003
13,32,adult,R3,1.2059227557877295,2003
14,54,adult,R1,1.8672410301910038,2003
15,76,senior,R1,1.0312279607061308,2003
16,35,adult,R1,0.22364546822452866,2003
17,38,adult,R2,1.1911498656260928,2003
18,14,pediatric,R1,0.7832249711184343,2003
19,82,senior,R3,0.5901296704637722,2003
20,69,senior,R2,0.8910133681903257,2003
21,54,adult,R3,0.5355186631942277,2003
22,42,adult,R1,1.2419269447071766,2003
23,50,adult,R2,1.9508510869470426,2003
24,27,adult,R3,3.577595324463893,2003
25,24,adult,R2,0.6970416737112539,2003
26,59,adult,R2,0.4396501172016497,2003
27,43,adult,R1,0.5419632986421322,2003
28,56,adult,R3,2.020674248395602,2003
29,39,adult,R1,0.3411855308307328,2003
30,15,pediatric,R2,0.355247396614629,2003
31,68,senior,R2,0.5187322251271039,2003
32,23,adult,R1,1.1096776832300252,2003
33,41,adult,R3,3.303440497991516,2003
34,34,adult,R2,1.7574618065422336,2003
35,45,adult,R3,1.314646494271515,2003
36,1,pediatric,R2,1.947473856368256,2003
37,55,adult,R1,0.6404939390917312,2003
38,4,pediatric,R3,2.689468364247417,2003
39,88,senior,R1,0.5770116374872708,2003
40,83,senior,R2,0.3183382431217814,2003
41,45,adult,R1,0.14981616624851424,2003
42,0,pediatric,R2,0.4846164085169658,2003
43,80,senior,R2,0.49514056502389453,2003
44,32,adult,R1,0.7188649597670751,2003
45,48,adult,R3,1.4980868066372335,2003
46,51,adult,R1,1.5872752865452529,2003
47,16,pediatric,R1,0.986432046184492,2003
48,55,adult,R2,0.2545810232649894,2003
49,29,adult,R3,2.714974576921707,2003
50,65,senior,R3,1.7927301003778275,2003
51,11,pediatric,R3,0.5391516477417604,2003
52,67,senior,R2,0.45834457627650305,2003
53,44,adult,R3,0.7187058614190819,2003
54,14,pediatric,R2,0.5514657358035365,2003
55,59,adult,R3,1.3324598487321913,2003
56,26,adult,R1,0.2590570158611022,2003
57,53,adult,R2,1.1735503800068012,2003
58,4,pediatric,R2,1.2062348183964635,2003
59,42,adult,R3,3.8455219450551708,2003
60,13,pediatric,R2,2.5536897798842477,2003
61,64,adult,R3,1.445804462685451,2003
62,43,adult,R1,0.6264266307491886,2003
63,37,adult,R1,1.1585889931580358,2003
64,82,senior,R2,1.3146643719337532,2003
65,86,senior,R2,0.26681216913396444,2003
66,43,adult,R1,4.645525845495302,2003
67,21,adult,R3,1.4880030610167807,2003
68,65,senior,R3,0.7727364175503366,2003
69,36,adult,R2,1.2254442906546563,2003
70,53,adult,R1,1.0100003230687324,2003
71,17,pediatric,R2,0.8443617329893786,2003
72,70,senior,R3,1.059175025094668,2003
73,81,senior,R2,0.3733988204079999,2003
74,53,adult,R3,0.19255312219754006,2003
75,35,adult,R2,0.4138668145045135,2003
76,29,adult,R3,0.6491715125119155,2003
77,27,adult,R3,0.4996953348038041,2003
78,52,adult,R1,0.9502825412750886,2003
79,80,senior,R1,0.4110031081152753,2003
80,28,adult,R2,0.8309186791498929,2003
81,59,adult,R1,0.34364867771276625,2003
82,54,adult,R2,0.8197024227241411,2003
83,57,adult,R1,0.9883215718252369,2003
84,24,adult,R3,1.5801096341642926,2003
85,48,adult,R2,1.2633657332783326,2003
86,72,senior,R3,0.853231072638267,2003
87,49,adult,R3,0.5214393063892918,2003
88,24,adult,R3,0.42822073943008004,2003
89,55,adult,R3,0.30096983572396563,2003
90,59,adult,R3,0.4961716415166735,2003
91,56,adult,R2,0.6055967221398554,2003
92,52,adult,R2,0.7451492352119721,2003
93,7,pediatric,R1,1.945624783942569,2003
94,45,adult,R1,0.42780150282540635,2003
95,65,senior,R3,1.2466063087996802,2003
96,83,senior,R1,0.8177193087608693,2003
97,59,adult,R1,3.6589024914787003,2003
98,78,senior,R1,0.489985506307004,2003
99,22,adult,R3,7.123677812540968,2003
100,78,senior,R1,0.23940959045135562,2003
101,15,pediatric,R3,1.9459706079084473,2003
102,14,pediatric,R1,2.4656044542188424,2003
103,53,adult,R1,2.476441427322689,2003
104,9,pediatric,R3,1.8089632189580955,2003
105,43,adult,R3,0.7588767061970405,2003
106,50,adult,R3,0.8879976232695024,2003
107,26,adult,R1,0.4457194024237633,2003
108,24,adult,R1,0.9379471515283394,2003
109,85,senior,R1,1.3115325248325458,2003
110,61,adult,R2,2.2216635458098764,2003
111,84,senior,R3,4.120154367502551,2003
112,7,pediatric,R2,1.2448915988665987,2003
113,23,adult,R3,0.884295311588394,2003
114,52,adult,R2,1.0771366604304398,2003
115,3,pediatric,R2,0.5328735324249861,2003
116,75,senior,R2,0.22724700128880712,2003
117,85,senior,R2,1.5448024149061372,2003
118,59,adult,R2,8.637017761235574,2003
119,17,pediatric,R3,0.9697348416651916,2003
120,42,adult,R1,0.5781806381050263,2003
121,50,adult,R3,0.5646971729021847,2003
122,17,pediatric,R2,0.7824339268522751,2003
123,62,adult,R1,2.294031699187333,2003
124,58,adult,R1,2.131812963871278,2003
125,48,adult,R2,0.9118154367192509,2003
126,55,adult,R3,1.5352073613300354,2003
127,19,adult,R2,2.7100656603321758,2003
128,14,pediatric,R2,0.7090187103891589,2003
129,51,adult,R2,0.40178672219903877,2003
130,43,adult,R2,0.45194787854283786,2003
131,77,senior,R1,1.806999292449272,2003
132,62,adult,R1,0.11462045799194422,2003
133,72,senior,R3,0.9464728548450138,2003
134,45,adult,R1,0.8056360066916759,2003
135,7,pediatric,R2,1.872606733516232,2003
136,28,adult,R1,2.8681610261839765,2003
137,53,adult,R1,0.5713905719282619,2003
138,68,senior,R2,6.178224678568221,2003
139,46,adult,R2,0.27416301719488106,2003
140,20,adult,R1,6.3147322946294056,2003
141,39,adult,R1,3.60509798941029,2003
142,59,adult,R3,0.6272974678803315,2003
143,26,adult,R3,0.9316362483375462,2003
144,23,adult,R2,0.7149803779713017,2003
145,45,adult,R1,0.6564319349390568,2003
146,58,adult,R1,1.6143686673570259,2003
147,21,adult,R2,1.9006707518190429,2003
148,14,pediatric,R1,0.6321475077693954,2003
149,3,pediatric,R1,0.9701135161175045,2003
150,75,senior,R2,0.8506869256305604,2003
151,18,adult,R2,1.1830862045134904,2003
152,36,adult,R3,2.132838860542624,2003
153,46,adult,R3,0.30465480343723106,2003
154,48,adult,R1,6.47662098648219,2003
155,83,senior,R3,0.5549705749218804,2003
156,77,senior,R1,0.1715936605560435,2003
157,80,senior,R1,1.2438284141577405,2003
158,2,pediatric,R1,0.3910005558433295,2003
159,3,pediatric,R3,0.2412637345783458,2003
160,87,senior,R2,1.2148511219330245,2003
161,64,adult,R2,2.2530263426049886,2003
162,83,senior,R2,0.46068170721618285,2003
163,42,adult,R3,1.91524810382922,2003
164,42,adult,R1,1.7847223300173054,2003
165,88,senior,R1,2.3631072868497776,2003
166,57,adult,R1,0.3934716186855138,2003
167,19,adult,R3,0.5103091478057493,2003
168,21,adult,R1,0.4564593692479198,2003
169,82,senior,R3,0.9283087442486352,2003
170,56,adult,R1,2.685860446418383,2003
171,2,pediatric,R1,0.3618975883800109,2003
172,6,pediatric,R2,1.2067998789984484,2003
173,50,adult,R3,0.986610524286495,2003
174,20,adult,R2,1.7076877194864262,2003
175,58,adult,R3,1.2248928366314171,2003
176,1,pediatric,R1,1.8975928215712918,2003
177,10,pediatric,R1,0.783703335515128,2003
178,75,senior,R1,1.662272552683351,2003
179,54,adult,R1,1.6158730857504442,2003
180,65,senior,R2,0.290385172059936,2003
181,13,pediatric,R3,0.2877947578901918,2003
182,73,senior,R1,1.4813327022728218,2003
183,7,pediatric,R2,1.6744710201709951,2003
184,80,senior,R3,0.49367801534215333,2003
185,45,adult,R2,0.36561120019783055,2003
186,61,adult,R1,3.2647017087448207,2003
187,30,adult,R3,1.668671457754078,2003
188,1,pediatric,R1,1.6565126534421162,2003
189,41,adult,R3,7.580868684824927,2003
190,6,pediatric,R3,2.774682169140126,2003
191,18,adult,R2,0.4622391489193861,2003
192,23,adult,R1,0.7501700886764746,2003
193,5,pediatric,R2,0.6393576278475992,2003
194,83,senior,R2,2.4463813954199427,2003
195,49,adult,R3,0.77899108567457,2003
196,86,senior,R1,3.1454448427197073,2003
197,49,adult,R3,2.2991072757010125,2003
198,34,adult,R1,1.7449139697599745,2003
199,45,adult,R1,3.7008807391598193,2003
200,37,adult,R3,2.323593391758843,2003
201,54,adult,R3,1.9273484633580873,2003
202,63,adult,R1,0.24561103598045844,2003
203,57,adult,R2,1.2179290088391312,2003
204,29,adult,R3,2.2847965148769918,2003
205,2,pediatric,R2,0.8373334951628317,2003
206,1,pediatric,R2,2.1423962763755204,2003
207,55,adult,R3,0.3047700198694424,2003
208,10,pediatric,R3,0.8077655547448275,2003
209,44,adult,R2,0.3897542730482875,2003
210,48,adult,R1,1.1287310726802415,2003
211,14,pediatric,R2,0.3147939381601506,2003
