feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,8,7,0.8768938422561483
2,f_2,9,6,0.9949146007257357
3,f_3,11,7,0.7962442547219365
4,f_4,9,8,0.7342401524951907
5,f_5,10,12,0.9367992084331384
6,f_6,2,10,0.9766543002682595
7,f_7,5,3,0.9873793225455268
8,f_8,9,8,0.7239334390256562
9,f_9,10,11,0.7525400218390759
10,f_10,11,7,0.9040439652938272
11,f_11,10,8,0.9128735454131871
12,f_12,8,11,0.9961115436704648
13,f_13,2,5,0.9345472621418938
14,f_14,7,10,0.9223064777123091
15,f_15,2,6,0.8062045935080004
16,f_16,11,5,0.7388180233383749
17,f_17,1,4,0.8918031757568552
18,f_18,7,8,0.7979063906413536
19,f_19,3,9,0.9335646599286969
20,f_20,12,5,0.7263226144945969
21,f_21,3,4,0.7383508319037144
22,f_22,9,7,0.8613418993490456
23,f_23,3,11,0.764397376982672
24,f_24,9,5,0.8936935595230864
25,f_25,1,10,0.7954382167206744
26,f_26,5,12,0.6453928550913303
27,f_27,8,12,0.6069734666372429
28,f_28,2,12,0.9306799300754257
29,f_29,1,8,0.9458132288965222
30,f_30,3,8,0.603161102438592
31,f_31,12,8,0.7501522630502855
32,f_32,2,7,0.7942800774152806
33,f_33,8,11,0.7580309918757311
34,f_34,2,5,0.9487347866367511
35,f_35,1,4,0.6716862864585746
36,f_36,5,11,0.6033685645816845
37,f_37,11,5,0.8515603985230371
38,f_38,7,6,0.9792710994294378
39,f_39,1,7,0.6418174997816589
40,f_40,3,11,0.7693644699579774
41,f_41,3,4,0.6447382756147382
42,f_42,5,9,0.7182204075790468
43,f_43,8,1,0.9316363866577522
44,f_44,3,5,0.7014477676825329
45,f_45,12,5,0.9628927015734499
46,f_46,8,4,0.9503097121451326
47,f_47,11,9,0.9462680189882146
48,f_48,2,4,0.9381375022118559
49,f_49,6,7,0.8105088385392354
50,f_50,5,9,0.7747813248388673
51,f_51,1,12,0.7678659003502589
52,f_52,3,4,0.7810714089488582
53,f_53,2,9,0.7266613049699936
54,f_54,2,4,0.6981301034953511
55,f_55,12,2,0.6190741075202454
56,f_56,4,1,0.8961921790179618
57,f_57,8,1,0.7437654406487387
58,f_58,12,7,0.9189740850670348
59,f_59,10,3,0.6530749363583218
60,f_60,3,8,0.9341199321162342
61,f_61,10,1,0.6321831796991686
62,f_62,11,4,0.6265388645366055
63,f_63,9,7,0.7086131409591132
64,f_64,8,3,0.6590782898501005
65,f_65,3,9,0.9815435045126072
66,f_66,8,6,0.686822622212287
67,f_67,8,7,0.915436279280688
68,f_68,4,9,0.7130287818452989
69,f_69,6,1,0.9469317355247961
70,f_70,3,11,0.9270682965345532
71,f_71,6,2,0.8412137996294438
72,f_72,11,5,0.8278417730184185
73,f_73,11,6,0.7786135541215007
74,f_74,12,6,0.7008309133977545
75,f_75,3,4,0.7005029362784301
76,f_76,11,5,0.6696636223696155
77,f_77,9,4,0.9858774314469458
78,f_78,10,1,0.6364623743057899
79,f_79,3,2,0.6094703329830503
80,f_80,6,4,0.7930440470395066
81,f_81,3,8,0.7314000380401144
82,f_82,4,8,0.934308627751608
83,f_83,8,3,0.7608250185371329
84,f_84,4,11,0.6950759682468535
85,f_85,12,8,0.9306739881265851
86,f_86,3,9,0.7731246525765527
87,f_87,4,1,0.8988566215195113
88,f_88,1,7,0.8742566678183825
89,f_89,5,6,0.6646148034911964
90,f_90,1,11,0.7981316320816858
91,f_91,1,3,0.6912250203801982
92,f_92,6,1,0.6148503767999641
93,f_93,11,8,0.6947327509624833
94,f_94,3,8,0.9295460667809303
95,f_95,6,10,0.721604870743465
96,f_96,2,1,0.7872581786549909
97,f_97,9,1,0.9917594358681662
98,f_98,1,4,0.8577473000435332
99,f_99,7,9,0.9164953981363635
100,f_100,8,4,0.887330567695261
101,f_101,12,5,0.7892140998727921
102,f_102,6,7,0.8876602078322449
103,f_103,9,2,0.6502973470396285
104,f_104,12,8,0.9694033293727494
105,f_105,7,3,0.9220014895100194
106,f_106,7,1,0.7554851552941051
107,f_107,10,1,0.6492965096732932
108,f_108,6,3,0.8204364892427279
109,f_109,10,1,0.6169678809081482
110,f_110,8,9,0.7153269083781029
111,f_111,6,8,0.9579793651333861
112,f_112,1,10,0.9381042744788529
113,f_113,3,2,0.9661259128802424
114,f_114,3,5,0.7278928151577061
115,f_115,5,3,0.8555611880352425
116,f_116,9,8,0.7178402617301388
117,f_117,1,8,0.6961474901611829
118,f_118,5,4,0.640480805621135
119,f_119,1,9,0.6034708796224801
120,f_120,4,1,0.7635730778297487
121,f_121,8,11,0.8044580665444052
122,f_122,1,9,0.8952083895088239
123,f_123,11,8,0.8670896336581115
124,f_124,12,3,0.9533658720522318
125,f_125,1,5,0.7974564417565252
126,f_126,10,5,0.6063979082593663
127,f_127,2,5,0.785605392854281
128,f_128,9,10,0.7918947294569133
129,f_129,11,3,0.9277464226530371
130,f_130,3,10,0.6021787678932197
131,f_131,3,7,0.908722621567088
132,f_132,10,7,0.8207767449427575
133,f_133,1,4,0.6076645790606935
134,f_134,4,3,0.8255467262478352
135,f_135,2,5,0.6811150979250602
136,f_136,2,3,0.6157561599980306
137,f_137,12,8,0.8841780870213871
138,f_138,1,10,0.8090375417174107
139,f_139,5,2,0.7960306559012068
140,f_140,12,1,0.7393661609009707
141,f_141,4,6,0.6865421152213489
142,f_142,1,8,0.6522791979724878
143,f_143,12,11,0.9143518753214417
144,f_144,5,6,0.8188839997247169
145,f_145,12,11,0.8637441501679213
146,f_146,3,2,0.6076908297427267
147,f_147,5,4,0.8645001980066636
148,f_148,10,9,0.7004126192235473
149,f_149,8,4,0.9328891471962075
150,f_150,5,10,0.810975829435342
151,f_151,12,5,0.9696783009015829
152,f_152,12,4,0.6823294710200857
153,f_153,12,10,0.6524003546737391
154,f_154,1,2,0.933294057922466
155,f_155,12,5,0.681960692399672
156,f_156,4,5,0.8249819014208448
157,f_157,10,6,0.7901179082981205
158,f_158,12,4,0.7773843144565121
159,f_159,12,2,0.7847034393915303
160,f_160,4,2,0.913527047443691
161,f_161,12,4,0.8471077235993172
162,f_162,1,7,0.7109003468740223
163,f_163,2,1,0.7719673777827372
164,f_164,3,10,0.8435541183725674
165,f_165,4,6,0.8034678884081748
166,f_166,5,10,0.8187141326025911
167,f_167,9,7,0.9942744795919755
168,f_168,3,8,0.7217993498301362
169,f_169,9,5,0.9281272171631676
170,f_170,11,2,0.8165991992031045
171,f_171,5,12,0.6260488204760389
172,f_172,9,2,0.8194786895548789
173,f_173,11,9,0.6711718692150042
174,f_174,8,4,0.9295853153651275
175,f_175,9,10,0.6552711870734379
176,f_176,4,12,0.885687637675322
177,f_177,10,6,0.6062472761200862
178,f_178,1,10,0.9747963563352929
179,f_179,10,5,0.8850899459486357
180,f_180,6,2,0.814942877556982
181,f_181,8,5,0.8156332686663751
182,f_182,9,11,0.6134920231494277
183,f_183,3,1,0.8220165565494062
184,f_184,4,11,0.6510599538570453
185,f_185,12,3,0.7778767374891251
186,f_186,3,1,0.6369623558547557
187,f_187,12,7,0.7955977646318589
188,f_188,7,9,0.6968515524501699
189,f_189,6,8,0.7824707206805666
190,f_190,2,7,0.9272197001247307
191,f_191,8,7,0.923686716526751
192,f_192,10,12,0.9004895182081984
193,f_193,11,9,0.9162805090223767
194,f_194,9,4,0.8199407067010391
