feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,8,12,0.9914528345683309
2,f_2,11,5,0.7443313516658137
3,f_3,8,5,0.9897943357565272
4,f_4,2,7,0.815388548046472
5,f_5,9,4,0.6717495331092981
6,f_6,11,4,0.9277305229278991
7,f_7,5,9,0.7320176311103279
8,f_8,7,9,0.6940602188276481
9,f_9,3,10,0.7825971598938696
10,f_10,7,12,0.9470720454167163
11,f_11,5,2,0.99318985119067
12,f_12,12,8,0.7044679368129788
13,f_13,1,3,0.8725527281791041
14,f_14,7,10,0.9348733853253853
15,f_15,6,5,0.8484194134963691
16,f_16,3,8,0.9473266831840912
17,f_17,11,8,0.7613672808283486
18,f_18,9,2,0.7052152760909779
19,f_19,11,1,0.8973238892730999
20,f_20,6,2,0.6279090614568471
21,f_21,4,11,0.9573979475370104
22,f_22,11,6,0.8953816258481045
23,f_23,8,10,0.872167508838477
24,f_24,6,11,0.6143874207260133
25,f_25,7,10,0.7688501288966653
26,f_26,3,9,0.9145269376336861
27,f_27,12,2,0.6347985612955047
28,f_28,3,8,0.996029879064073
29,f_29,5,4,0.758445816656799
30,f_30,2,4,0.6564816820645403
31,f_31,6,5,0.8197893281471191
32,f_32,3,4,0.7463490419309259
33,f_33,10,9,0.8122519020663435
34,f_34,8,10,0.7618749463295409
35,f_35,10,1,0.839087734928776
36,f_36,12,1,0.9651257986063619
37,f_37,1,11,0.8671433824266168
38,f_38,9,11,0.7793561078702651
39,f_39,6,8,0.6039390933433101
40,f_40,12,2,0.9238402095597446
41,f_41,7,8,0.789656960480751
42,f_42,11,6,0.7711744110841638
43,f_43,4,7,0.688576006553405
44,f_44,3,2,0.8386185356346101
45,f_45,4,1,0.8223293136665676
46,f_46,3,8,0.8033672797693046
47,f_47,8,2,0.7328952410530336
48,f_48,11,6,0.9075158457173678
49,f_49,11,12,0.6576720048676762
50,f_50,7,9,0.6349853910618624
51,f_51,2,12,0.9739596252438425
52,f_52,8,9,0.7488865684659938
53,f_53,11,7,0.6536795942051642
54,f_54,2,5,0.7953357573373839
55,f_55,4,12,0.7699317724833395
56,f_56,11,7,0.859747350419048
57,f_57,7,12,0.6337419039035815
58,f_58,9,11,0.7367658179133587
59,f_59,11,9,0.6920156981810985
60,f_60,6,7,0.7447995972036415
61,f_61,10,6,0.647611563678543
62,f_62,2,11,0.8647753241156938
63,f_63,10,6,0.9699918797238616
64,f_64,4,11,0.7898520595466114
65,f_65,7,6,0.9326853735248535
66,f_66,4,6,0.9669956190579568
67,f_67,4,3,0.9502014773931914
68,f_68,4,1,0.7875467037364019
69,f_69,3,9,0.6519841309912816
70,f_70,9,5,0.7972165484617434
71,f_71,10,12,0.6956427483825037
72,f_72,6,10,0.9742308691015237
73,f_73,6,9,0.671605553284578
74,f_74,2,10,0.8398552172771095
75,f_75,3,7,0.9425309147049148
76,f_76,6,10,0.6684391225846221
77,f_77,7,4,0.9586562965669225
78,f_78,6,12,0.7973077537501778
79,f_79,5,12,0.673482309227853
80,f_80,2,1,0.702026189878707
81,f_81,7,6,0.838099513096804
82,f_82,8,4,0.9201162204606563
83,f_83,8,7,0.8630552796839788
84,f_84,1,3,0.9275261387972482
85,f_85,2,1,0.8835620350715669
86,f_86,10,2,0.7954041471749604
87,f_87,6,9,0.6900870379515807
88,f_88,5,10,0.8072193973261566
89,f_89,12,5,0.9818680344635066
90,f_90,6,11,0.9775713326466957
91,f_91,11,1,0.8142768771943736
92,f_92,8,3,0.7283328548505673
93,f_93,8,9,0.9349832897188423
94,f_94,7,9,0.8148622694973812
95,f_95,12,3,0.7861971444966737
96,f_96,3,2,0.9216013175045762
97,f_97,3,1,0.8359692256050978
98,f_98,10,6,0.7337146911597267
99,f_99,4,3,0.9910710622272325
100,f_100,3,1,0.9125809420073847
101,f_101,3,7,0.6965503361541832
102,f_102,10,9,0.6467644915798173
103,f_103,2,8,0.8970428975303824
104,f_104,4,5,0.645610006859028
105,f_105,9,2,0.8275538187364955
106,f_106,8,5,0.9034717335839176
107,f_107,11,10,0.6415917218371655
108,f_108,8,5,0.9994571034707556
109,f_109,4,3,0.8119676901082763
110,f_110,3,4,0.9103079040243398
111,f_111,11,1,0.9110030606289043
112,f_112,5,6,0.6103650263899748
113,f_113,9,1,0.7221225919792456
114,f_114,7,9,0.9078616227301715
115,f_115,10,8,0.8933088763523522
116,f_116,10,12,0.6768801974403078
117,f_117,9,1,0.8392121066631824
118,f_118,12,10,0.9659151009314215
119,f_119,12,8,0.7346860880757418
120,f_120,8,11,0.7587184501826492
121,f_121,8,10,0.8424269159720644
122,f_122,7,3,0.6504232776205731
123,f_123,10,6,0.8191833832326609
124,f_124,9,5,0.8004883067288753
125,f_125,12,9,0.703210724642718
126,f_126,11,7,0.8677417403282413
127,f_127,6,2,0.8180002094958629
128,f_128,6,5,0.6119253807934891
129,f_129,4,5,0.7062480722605808
130,f_130,11,3,0.7202351889090676
131,f_131,10,4,0.914619306822339
132,f_132,11,7,0.8458014591254526
133,f_133,9,3,0.8607975891973381
134,f_134,2,9,0.904777173004729
135,f_135,1,3,0.636129319435938
136,f_136,5,8,0.9344132955869318
137,f_137,2,8,0.6388403864500558
138,f_138,6,4,0.7276302647354969
139,f_139,2,7,0.6669864823776619
140,f_140,9,3,0.7494395654049305
141,f_141,6,8,0.6168865929564932
142,f_142,8,7,0.8904562604602257
143,f_143,11,2,0.7002065113609593
144,f_144,12,7,0.9992028909465395
145,f_145,2,8,0.9790554306009404
146,f_146,2,8,0.7088565260957348
147,f_147,10,9,0.7036473450240617
148,f_148,3,7,0.8577177112614842
149,f_149,2,8,0.6086658838300852
150,f_150,11,3,0.732577354637352
151,f_151,4,8,0.6797024801450109
152,f_152,9,3,0.7066648192776775
153,f_153,11,9,0.704978622809198
154,f_154,11,5,0.8192826519551459
155,f_155,12,11,0.6587290005496699
156,f_156,3,4,0.7463980281057154
157,f_157,6,12,0.9479171722285644
158,f_158,12,6,0.9048571331191049
159,f_159,11,4,0.6630527740668067
160,f_160,4,8,0.9577037977017755
161,f_161,7,2,0.6466152594123933
162,f_162,9,2,0.8898937348509104
163,f_163,8,9,0.6603218902267187
164,f_164,8,12,0.8545373848010098
165,f_165,7,1,0.7510499118784474
166,f_166,10,3,0.660933361806612
167,f_167,5,7,0.7833231034103019
168,f_168,10,5,0.6707613868170869
169,f_169,7,2,0.6226558601485065
170,f_170,2,8,0.7087511494772096
171,f_171,3,9,0.7650145886087492
172,f_172,6,7,0.6309395099752082
173,f_173,9,1,0.7738476434444469
174,f_174,4,7,0.7366332471771497
175,f_175,5,2,0.6873368476987418
176,f_176,6,5,0.6707549536663105
177,f_177,2,8,0.9028115122092383
178,f_178,4,1,0.6927013053172251
179,f_179,5,1,0.7045915590012188
180,f_180,10,1,0.810220037524654
181,f_181,6,3,0.9010162848771802
182,f_182,7,12,0.9828571899064342
183,f_183,4,7,0.9117573157886221
184,f_184,3,2,0.6624462350615145
185,f_185,12,8,0.6812549781601029
186,f_186,4,3,0.6340922200419
187,f_187,4,9,0.826092065736078
188,f_188,2,10,0.7511303091803265
189,f_189,12,11,0.9337072949955537
190,f_190,6,8,0.8932857015245603
191,f_191,3,10,0.8467815309330575
192,f_192,5,6,0.8439971869956278
193,f_193,5,2,0.7979955286008582
194,f_194,10,2,0.9682966886600991
195,f_195,11,5,0.966061039313652
196,f_196,7,5,0.7097183007096298
197,f_197,6,2,0.8604688379553018
198,f_198,3,10,0.8209539704486684
199,f_199,7,4,0.6862562588419333
200,f_200,2,3,0.9190916058600488
201,f_201,1,8,0.923150452728002
202,f_202,10,4,0.811664659854258
203,f_203,5,6,0.9363291203531554
204,f_204,4,2,0.7419329986022806
205,f_205,1,3,0.621337673506509
206,f_206,7,3,0.9993836390981666
207,f_207,1,11,0.7946932359461897
208,f_208,10,12,0.9332756197045166
209,f_209,4,11,0.8119228617825873
210,f_210,3,10,0.600589184094167
211,f_211,6,12,0.7938416852236866
212,f_212,8,1,0.823521152091601
213,f_213,11,2,0.7740039636885239
214,f_214,4,5,0.6894881817931627
215,f_215,3,1,0.6136736913400537
216,f_216,7,5,0.9297453195371699
217,f_217,6,10,0.7199275884277965
218,f_218,9,6,0.6940201837519568
219,f_219,9,10,0.7784797022848066
220,f_220,5,8,0.8599717650312889
221,f_221,9,1,0.6681290568842991
222,f_222,2,3,0.6498689707569073
223,f_223,6,3,0.850907739950758
224,f_224,7,2,0.6623544012224962
225,f_225,3,9,0.7924428492150974
226,f_226,12,9,0.8448476099438968
227,f_227,1,3,0.9767023549849756
228,f_228,3,6,0.8089345334333454
229,f_229,3,6,0.9414845570822405
230,f_230,8,11,0.9797835690086286
231,f_231,2,12,0.8291753705998766
232,f_232,9,4,0.7953319992482181
233,f_233,2,12,0.7376175643383808
234,f_234,2,9,0.7494728493754018
235,f_235,10,2,0.6821522768889086
236,f_236,6,8,0.7628704125146442
237,f_237,11,6,0.6668727033545104
238,f_238,5,10,0.8476775264202236
239,f_239,1,6,0.9017492256880993
240,f_240,7,5,0.705951072461604
241,f_241,5,4,0.803103787323521
242,f_242,7,9,0.9589170572048759
243,f_243,2,8,0.75193816333458
244,f_244,11,4,0.754384278177433
245,f_245,3,5,0.6951931427578699
246,f_246,7,12,0.8208385492281842
247,f_247,8,10,0.8767124298790674
248,f_248,6,1,0.7731807712465008
249,f_249,11,6,0.886237166726757
250,f_250,10,9,0.8601093805299881
251,f_251,1,11,0.7807762573074574
252,f_252,10,9,0.9945207335742994
253,f_253,11,3,0.6223033972806589
254,f_254,10,11,0.7659083894392225
255,f_255,9,12,0.7794332813572138
256,f_256,3,7,0.6286331463502931
257,f_257,6,4,0.78899969230161
258,f_258,12,8,0.6772987617476656
259,f_259,5,12,0.7964211461773071
260,f_260,10,9,0.7803031360991898
261,f_261,7,8,0.9868440465691534
262,f_262,1,7,0.8364432585303521
263,f_263,12,5,0.8983734319299645
264,f_264,9,5,0.6228133140736974
265,f_265,3,2,0.755025373461786
266,f_266,12,5,0.9757886572375278
267,f_267,8,4,0.6784595206031101
268,f_268,1,6,0.8888590247367099
269,f_269,5,4,0.7883645217780795
270,f_270,3,7,0.7548180776289717
271,f_271,10,9,0.9203130093514306
272,f_272,2,6,0.8982754180457491
273,f_273,11,3,0.6349271334820475
274,f_274,11,3,0.9883153542319022
275,f_275,3,11,0.6774617693434056
276,f_276,1,12,0.7855658936558789
277,f_277,8,3,0.9087083108387487
278,f_278,1,2,0.6343883994455953
279,f_279,6,11,0.772102268521283
280,f_280,12,7,0.6618852880977079
281,f_281,12,8,0.7539052032403222
282,f_282,10,1,0.7419560744287497
283,f_283,9,11,0.6205096250396506
284,f_284,4,12,0.914659445316463
285,f_285,2,6,0.8700149761360514
286,f_286,9,3,0.976596940728726
287,f_287,8,12,0.6838623949974401
288,f_288,1,11,0.6462457561845906
289,f_289,11,2,0.9240745173463187
290,f_290,1,11,0.9408403493129445
291,f_291,11,4,0.9945020310380598
292,f_292,8,10,0.9407602945876445
293,f_293,4,9,0.9121347235654225
294,f_294,7,9,0.8564603765579648
295,f_295,1,4,0.9798662406842096
296,f_296,10,4,0.9995379511679863
297,f_297,12,7,0.8298183556512072
298,f_298,4,7,0.7894161605999427
299,f_299,2,9,0.6343337742198459
300,f_300,12,11,0.9494176573127437
