member_id,age,age_group,region,risk_score,seed
1,51,adult,R3,2.4584296179453475,1008
2,1,pediatric,R3,0.7037520727746388,1008
3,71,senior,R3,1.9309505304031016,1008
4,56,adult,R3,1.2749910975198424,1008
5,87,senior,R2,1.4862890343530224,1008
6,1,pediatric,R3,0.553498404954625,1008
7,23,adult,R2,1.458958448634514,1008
8,17,pediatric,R2,1.311563991320149,1008
9,16,pediatric,R1,0.6052471119470662,1008
10,30,adult,R1,0.8926828720585644,1008
11,19,adult,R3,1.3950489054310906,1008
12,63,adult,R3,0.63807276159823,1008
13,47,adult,R2,1.3510491040893484,1008
14,10,pediatric,R2,0.5203577982440979,1008
15,32,adult,R1,2.1431948324456935,1008
16,35,adult,R1,0.700659080194879,1008
17,63,adult,R3,0.5275429994782808,1008
18,19,adult,R1,0.8326273718525617,1008
19,79,senior,R2,0.3472078296922393,1008
20,76,senior,R3,0.15374706627577828,1008
21,70,senior,R3,3.341843679267016,1008
22,24,adult,R3,0.39110809118165485,1008
23,44,adult,R1,0.9380090111151975,1008
24,55,adult,R2,0.8054357625784143,1008
25,41,adult,R3,0.9112598048922746,1008
26,7,pediatric,R3,0.2755269922005114,1008
27,10,pediatric,R3,0.766401451896322,1008
28,63,adult,R3,0.8136986471604395,1008
29,4,pediatric,R3,1.8133697027406186,1008
30,1,pediatric,R3,2.351294515482356,1008
31,24,adult,R1,1.5977319543224895,1008
32,31,adult,R2,0.1466394811992841,1008
33,17,pediatric,R1,1.5536650279569222,1008
34,41,adult,R3,5.571088346922306,1008
35,35,adult,R3,0.6947977428990472,1008
36,80,senior,R1,0.709648096017927,1008
37,84,senior,R1,0.2030023906717136,1008
38,48,adult,R3,0.7183784269748034,1008
39,59,adult,R1,0.6666572525375094,1008
40,43,adult,R3,0.8839929215351179,1008
41,45,adult,R3,0.9380724336407374,1008
42,0,pediatric,R2,0.38001232270427193,1008
43,58,adult,R3,0.39594076866817146,1008
44,37,adult,R2,0.5686070202194964,1008
45,54,adult,R3,1.0636901747957959,1008
46,50,adult,R1,2.3544179738034665,1008
47,71,senior,R3,0.2565291717852103,1008
48,43,adult,R1,0.6507475071745947,1008
49,48,adult,R1,1.9829368552808138,1008
50,85,senior,R2,1.5520499903803986,1008
51,33,adult,R1,1.3996920437161744,1008
52,67,senior,R1,1.7860513054045315,1008
53,49,adult,R1,0.5507450120100831,1008
54,16,pediatric,R1,0.12374248828960359,1008
55,57,adult,R2,1.4433696378514207,1008
56,43,adult,R2,0.7687193689519388,1008
57,56,adult,R3,0.8377413208711184,1008
58,27,adult,R3,1.6921310354981318,1008
59,32,adult,R3,0.37410730145649546,1008
