member_id,age,age_group,region,risk_score,seed
1,27,adult,R3,1.162738008832167,1018
2,8,pediatric,R1,0.864919620179065,1018
3,3,pediatric,R1,1.5971235906102417,1018
4,5,pediatric,R1,0.39799197898874455,1018
5,45,adult,R2,0.7334216168251432,1018
6,13,pediatric,R2,0.5356033706419148,1018
7,34,adult,R2,1.3361032983168268,1018
8,32,adult,R1,2.7257967443049465,1018
9,85,senior,R3,0.8761652852020901,1018
10,53,adult,R1,0.41034845054556046,1018
11,86,senior,R3,0.40592473321183375,1018
12,36,adult,R3,1.1099660798363926,1018
13,60,adult,R3,0.29243462656226565,1018
14,55,adult,R1,2.275593530514734,1018
15,79,senior,R3,1.0730602963112834,1018
16,67,senior,R1,7.411788955776167,1018
17,81,senior,R3,2.0418490138072447,1018
18,2,pediatric,R3,0.8856889330285604,1018
19,86,senior,R1,1.5612814950986522,1018
20,65,senior,R3,0.8944855162673713,1018
21,26,adult,R3,0.2991026197159302,1018
22,24,adult,R1,0.982272863378271,1018
23,63,adult,R2,0.5630688770459457,1018
24,7,pediatric,R2,0.8972500709922306,1018
25,59,adult,R1,1.0482004326956356,1018
26,16,pediatric,R3,0.5865240528948021,1018
27,54,adult,R1,0.5316903854295366,1018
28,34,adult,R2,2.1799477076620013,1018
29,65,senior,R3,9.748555678416459,1018
30,4,pediatric,R3,0.7180307036379249,1018
31,56,adult,R1,0.3281101978557005,1018
32,74,senior,R3,0.5832173188126004,1018
33,38,adult,R1,0.48229711516444684,1018
34,36,adult,R1,1.1207928973813066,1018
35,84,senior,R2,1.0626366328846244,1018
36,81,senior,R1,0.7023976576027652,1018
37,63,adult,R1,1.0644885300219113,1018
38,44,adult,R2,1.313715201159644,1018
39,64,adult,R3,0.19065626241917724,1018
40,10,pediatric,R1,0.32293212782334324,1018
41,90,senior,R3,0.9051862670981929,1018
42,27,adult,R3,0.7258555610214036,1018
43,3,pediatric,R3,1.7150048067983945,1018
44,52,adult,R2,0.6685399225327052,1018
45,63,adult,R3,2.521004990286932,1018
46,75,senior,R3,0.23203987773035747,1018
47,50,adult,R1,1.5874343692472224,1018
48,81,senior,R3,3.333186101042729,1018
49,75,senior,R3,9.933302530601852,1018
50,85,senior,R2,1.6270017592023238,1018
51,50,adult,R3,1.0488871742083765,1018
52,19,adult,R2,0.474362675849686,1018
53,42,adult,R2,1.5475767753642733,1018
54,62,adult,R3,0.7215985718759615,1018
55,50,adult,R1,4.3084265445469825,1018
56,72,senior,R2,0.3012657442004038,1018
57,41,adult,R2,1.7264969376325618,1018
58,19,adult,R2,0.9661718500441087,1018
59,60,adult,R3,1.4687383638206648,1018
60,28,adult,R3,0.6078982828690621,1018
61,11,pediatric,R3,0.8409814439138176,1018
62,89,senior,R2,1.830593189350154,1018
63,49,adult,R3,0.46295177797305914,1018
64,87,senior,R3,0.4125558240589201,1018
65,10,pediatric,R2,1.12279519389476,1018
66,29,adult,R2,0.8823741830624222,1018
67,10,pediatric,R1,0.5316479667035823,1018
68,83,senior,R3,5.196372796063237,1018
69,22,adult,R2,0.6276884934154027,1018
70,59,adult,R3,3.3922478353661063,1018
71,62,adult,R3,0.5021898208352906,1018
72,35,adult,R3,0.9376701613755922,1018
73,36,adult,R3,4.125971422667947,1018
74,27,adult,R2,0.20832962341491124,1018
75,70,senior,R1,0.27441880873135044,1018
76,59,adult,R1,2.0017514945683086,1018
77,25,adult,R2,3.43817936530046,1018
78,63,adult,R2,1.6602287806064762,1018
79,21,adult,R1,0.9928268811364789,1018
80,3,pediatric,R2,1.5740537114693078,1018
81,22,adult,R3,0.46446888300501993,1018
82,79,senior,R1,0.18638528415467523,1018
83,89,senior,R3,0.39732898905914055,1018
84,79,senior,R3,0.7988675609720159,1018
85,20,adult,R2,0.7701479509249316,1018
86,48,adult,R2,2.3106197524053576,1018
87,41,adult,R2,0.3505003507490248,1018
88,64,adult,R3,0.8665026365058223,1018
89,0,pediatric,R2,5.3419607896067784,1018
90,29,adult,R1,1.1845876131051616,1018
91,17,pediatric,R3,1.0029393884342561,1018
92,24,adult,R3,0.7835733840352047,1018
93,31,adult,R2,0.8864891581373961,1018
94,36,adult,R1,0.6839354443128485,1018
95,58,adult,R2,1.7551824585498186,1018
96,84,senior,R3,5.124907439527082,1018
97,44,adult,R1,0.9572796961614957,1018
98,15,pediatric,R1,1.1445551202027735,1018
99,64,adult,R1,0.5842597776899675,1018
100,56,adult,R1,0.48076119394501005,1018
101,51,adult,R2,2.7775131888858806,1018
102,28,adult,R2,2.9590687546096106,1018
103,58,adult,R3,0.7896584961658554,1018
104,16,pediatric,R1,0.7689561004891061,1018
105,46,adult,R3,0.12923313371386871,1018
106,79,senior,R2,1.2269197639032383,1018
107,6,pediatric,R1,3.260719521265661,1018
108,27,adult,R1,0.9065762248685587,1018
109,7,pediatric,R3,0.5675029331282323,1018
110,82,senior,R1,0.7940001699097757,1018
111,49,adult,R1,0.4170283259355902,1018
112,54,adult,R1,0.5115179086899428,1018
113,67,senior,R3,3.1606614268926965,1018
114,17,pediatric,R2,0.33039749581563765,1018
115,73,senior,R3,0.7491139158890789,1018
116,63,adult,R1,6.9984840004638835,1018
117,59,adult,R3,0.7538339443795674,1018
118,21,adult,R3,1.4804070714008393,1018
119,57,adult,R1,0.9699571390671031,1018
120,14,pediatric,R3,1.4214106608063322,1018
121,61,adult,R3,1.6206779201177388,1018
122,14,pediatric,R1,0.6212861502450661,1018
123,68,senior,R3,0.4838319116240839,1018
124,76,senior,R3,1.6836882464795477,1018
125,34,adult,R2,1.0821052193354057,1018
126,22,adult,R2,0.746584607726266,1018
127,66,senior,R1,1.135854452741474,1018
128,52,adult,R3,0.41915315518786894,1018
129,76,senior,R1,0.8362931313163686,1018
130,24,adult,R3,0.5355710124327102,1018
131,42,adult,R2,1.9099004197411311,1018
132,0,pediatric,R1,0.15101303189581688,1018
133,25,adult,R1,0.28474401821272805,1018
134,56,adult,R3,0.16394241249602745,1018
135,31,adult,R3,1.5303351515876134,1018
136,73,senior,R3,2.06874718170781,1018
137,48,adult,R3,0.38124174968643953,1018
138,85,senior,R3,1.60801911751508,1018
139,62,adult,R3,1.0011392263965708,1018
140,5,pediatric,R2,0.3325614045759324,1018
141,50,adult,R1,2.1342461253380707,1018
142,57,adult,R2,0.8771984656052236,1018
143,63,adult,R3,1.22700478283772,1018
144,9,pediatric,R3,3.042356173282891,1018
145,63,adult,R1,1.015323284081775,1018
146,54,adult,R3,0.5021337334341821,1018
147,26,adult,R1,0.6358038965751948,1018
148,27,adult,R1,2.6122999939018183,1018
149,49,adult,R1,2.314810690014884,1018
150,11,pediatric,R2,0.631907646734637,1018
151,51,adult,R1,0.8718166771431726,1018
152,79,senior,R3,0.992973917742524,1018
153,35,adult,R2,0.5976059154844403,1018
154,21,adult,R2,0.8351710709339536,1018
155,52,adult,R1,0.5122630345771032,1018
156,13,pediatric,R1,0.7824364564469423,1018
157,15,pediatric,R2,2.559698073987342,1018
158,24,adult,R3,0.4196179315556106,1018
159,62,adult,R2,0.4635379327629097,1018
160,49,adult,R1,1.7630912375627186,1018
161,60,adult,R3,5.004750940828551,1018
162,15,pediatric,R2,3.069502038426566,1018
163,40,adult,R2,0.9296945874399452,1018
