feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,3,11,0.9331655153796267
2,f_2,9,3,0.7346071068983737
3,f_3,8,10,0.9151846074486731
4,f_4,3,8,0.9533536734192177
5,f_5,3,2,0.8284062035955881
6,f_6,1,2,0.7858085543753249
7,f_7,12,9,0.647831224231671
8,f_8,6,7,0.7240111141412632
9,f_9,1,8,0.8199106107885208
10,f_10,2,1,0.8743637530642014
11,f_11,11,8,0.8148954096874876
12,f_12,4,7,0.7349885561892817
13,f_13,4,8,0.8028190903145438
14,f_14,2,9,0.8442977685239348
15,f_15,9,10,0.9734396332368417
16,f_16,3,4,0.8670279858646033
17,f_17,10,8,0.7732619211949232
18,f_18,1,4,0.7478957279235248
19,f_19,4,2,0.7519652539461302
20,f_20,11,8,0.8437837945858878
21,f_21,7,10,0.8261693457596198
22,f_22,2,6,0.6751049261345389
23,f_23,10,4,0.7389859833994019
24,f_24,12,4,0.9790293892628436
25,f_25,9,10,0.7003830815737639
26,f_26,4,5,0.9972603064183748
27,f_27,9,4,0.7859635869724968
28,f_28,4,11,0.8988407142362371
29,f_29,5,1,0.8583515177843999
30,f_30,11,5,0.717069858529449
31,f_31,4,9,0.6934946069204084
32,f_32,12,7,0.7741984939200687
33,f_33,2,4,0.9017586123087405
34,f_34,5,3,0.8717017522392703
35,f_35,4,3,0.8405423110154117
36,f_36,6,12,0.8624638249058912
37,f_37,3,9,0.7621890998373002
38,f_38,3,9,0.8386507483644403
39,f_39,7,5,0.6938610244974396
40,f_40,7,2,0.7072344255484597
41,f_41,12,6,0.8942516156814894
42,f_42,5,7,0.8321167804519319
43,f_43,10,12,0.7612515381726767
44,f_44,5,8,0.7861128586336401
45,f_45,2,6,0.6316725869110016
46,f_46,10,3,0.7351982078643401
47,f_47,1,4,0.8622702302473981
48,f_48,12,8,0.957449815635122
49,f_49,7,6,0.6276622352046771
50,f_50,1,2,0.701132440112267
51,f_51,4,11,0.898064414914409
52,f_52,6,8,0.9240322347531728
53,f_53,7,2,0.6364877186402189
54,f_54,1,9,0.7913920543585711
55,f_55,1,2,0.9534861710833176
56,f_56,7,12,0.7435687497390964
57,f_57,1,5,0.9886616431579309
58,f_58,9,10,0.9459350969988343
59,f_59,4,11,0.8108550738538576
60,f_60,9,4,0.6959960284429466
61,f_61,6,12,0.9035103722043147
62,f_62,7,9,0.6448199060935548
63,f_63,2,6,0.6289574316504573
64,f_64,6,12,0.6611454748321012
65,f_65,5,2,0.8195451868611306
66,f_66,10,8,0.9413672437511056
67,f_67,4,12,0.8855172177794552
68,f_68,6,9,0.6522334537657314
69,f_69,10,7,0.7220967355528558
70,f_70,6,4,0.6923582379190292
71,f_71,5,1,0.995234623714705
72,f_72,5,11,0.6048545023444826
73,f_73,8,7,0.6477759765324104
74,f_74,2,7,0.9326991687866005
75,f_75,10,1,0.8578023710886555
76,f_76,8,9,0.7525270740786356
77,f_77,7,12,0.9124369158237411
78,f_78,5,11,0.9817433145073967
79,f_79,12,6,0.997820863427412
80,f_80,1,7,0.8604642184373043
81,f_81,2,11,0.8499373099996814
82,f_82,5,7,0.9214311319512339
83,f_83,3,7,0.8291115222222667
84,f_84,8,2,0.8570352419649605
85,f_85,6,12,0.8981015600074755
86,f_86,5,8,0.6333598770022935
87,f_87,3,11,0.7697851111872388
88,f_88,5,4,0.8193946232882874
89,f_89,6,1,0.8938701298207073
90,f_90,12,8,0.8144080325624526
91,f_91,4,12,0.8217257397212964
92,f_92,6,9,0.680298198632929
93,f_93,4,6,0.6944794781806641
94,f_94,12,10,0.7347540563890895
95,f_95,1,5,0.6016532385916417
96,f_96,12,6,0.9153794270360825
97,f_97,3,8,0.7609280610494397
98,f_98,12,8,0.6854099221583733
99,f_99,10,2,0.7837449033990667
100,f_100,2,12,0.6657058287979473
101,f_101,6,9,0.979188258062532
102,f_102,6,8,0.6001545078820553
103,f_103,3,5,0.9969188900674822
104,f_104,7,1,0.6960905199312456
105,f_105,3,6,0.8286738848616266
106,f_106,4,11,0.9549296771807411
107,f_107,10,12,0.8000321423156529
108,f_108,10,7,0.6024198917513759
109,f_109,10,11,0.7349049805052019
110,f_110,10,1,0.6203603951965234
111,f_111,6,10,0.6879445434733658
112,f_112,11,3,0.6524841042094678
113,f_113,2,4,0.8700349455212208
114,f_114,12,2,0.7903950286699938
115,f_115,8,12,0.6811151348634473
116,f_116,2,8,0.7154227692165079
