member_id,age,age_group,region,risk_score,seed
1,39,adult,R1,0.5510739229256427,2000
2,33,adult,R2,0.6827172263565193,2000
3,42,adult,R3,1.048877455094449,2000
4,43,adult,R1,0.5654056024892421,2000
5,46,adult,R2,1.598088707965425,2000
6,53,adult,R1,0.17419411922686465,2000
7,35,adult,R3,2.197335620051771,2000
8,60,adult,R2,2.517598596756092,2000
9,21,adult,R1,0.2830966001126982,2000
10,2,pediatric,R1,0.5058767029016524,2000
11,43,adult,R2,3.2513966999747765,2000
12,5,pediatric,R3,0.2639389295950542,2000
13,21,adult,R2,0.6943735916895295,2000
14,74,senior,R2,0.1617224091443893,2000
15,6,pediatric,R3,2.1666859716058458,2000
16,57,adult,R1,0.9613865626730261,2000
17,46,adult,R1,0.9423032256796243,2000
18,50,adult,R1,1.0869259618057203,2000
19,58,adult,R1,0.4141140629800638,2000
20,14,pediatric,R2,2.055031929027217,2000
21,33,adult,R1,0.7933259974595395,2000
22,55,adult,R3,0.10334307792879992,2000
23,36,adult,R2,3.3304595313293155,2000
24,17,pediatric,R3,1.4986006530467542,2000
25,10,pediatric,R2,3.6420552946140603,2000
26,34,adult,R3,2.0975719014609986,2000
27,60,adult,R3,4.274993877737951,2000
28,29,adult,R3,0.5219198082616917,2000
29,83,senior,R3,4.2345760843860285,2000
30,10,pediatric,R3,7.5452282783451485,2000
31,85,senior,R3,1.056635034982168,2000
32,72,senior,R2,3.790587097670995,2000
33,13,pediatric,R2,1.798694064459181,2000
34,30,adult,R3,0.9262099784506657,2000
35,75,senior,R2,2.3392726737635257,2000
36,89,senior,R2,1.5169065646035584,2000
37,41,adult,R3,0.14191992306431492,2000
38,33,adult,R2,1.4585748335266624,2000
39,2,pediatric,R1,0.19945049867907647,2000
40,62,adult,R3,0.5266992749034751,2000
41,43,adult,R2,2.0437652722704045,2000
42,58,adult,R2,1.5798913024286325,2000
43,27,adult,R3,0.474858158749895,2000
44,68,senior,R2,1.8547403539806502,2000
45,43,adult,R1,1.4262457215908289,2000
46,10,pediatric,R2,0.29800238403337054,2000
47,70,senior,R2,0.6433319835522332,2000
48,11,pediatric,R2,0.5884530351091884,2000
49,2,pediatric,R1,1.731310304948265,2000
50,2,pediatric,R2,0.8661572666812989,2000
51,75,senior,R2,4.095876100773961,2000
52,16,pediatric,R1,0.5054505044812236,2000
53,22,adult,R2,3.0486704762561074,2000
54,22,adult,R1,1.3334027344538217,2000
55,49,adult,R3,0.5684707983973065,2000
56,55,adult,R2,0.15217795114735883,2000
57,5,pediatric,R2,0.7991029529415362,2000
58,3,pediatric,R2,0.344596028489036,2000
59,25,adult,R1,0.26435630278818634,2000
60,3,pediatric,R3,2.7602607127623586,2000
61,60,adult,R2,0.4700809296750999,2000
62,11,pediatric,R1,2.392401448689753,2000
63,82,senior,R3,2.049573074404474,2000
64,21,adult,R1,2.9679870821335608,2000
65,41,adult,R1,0.7241164457612155,2000
66,25,adult,R2,1.4679821329483507,2000
67,85,senior,R3,0.8883919064395114,2000
68,49,adult,R3,0.6921531908201576,2000
69,16,pediatric,R3,1.1024702652310001,2000
70,11,pediatric,R3,0.6049625830429806,2000
71,36,adult,R1,0.8411961761513838,2000
72,39,adult,R2,1.5663413559057695,2000
73,20,adult,R3,0.6894640345903473,2000
74,5,pediatric,R2,0.36270916321483293,2000
75,32,adult,R3,1.0291032436532637,2000
76,58,adult,R1,1.3761966770239331,2000
77,6,pediatric,R3,3.0344699164851003,2000
78,54,adult,R3,2.1876970649959184,2000
79,19,adult,R1,0.812461281427459,2000
80,23,adult,R1,1.3315245718503141,2000
81,30,adult,R3,0.45830972383423846,2000
82,86,senior,R2,5.716815999626467,2000
83,78,senior,R2,3.5982272299520326,2000
84,6,pediatric,R2,8.82751125029517,2000
85,13,pediatric,R2,1.731069297566219,2000
86,63,adult,R2,4.22989026267547,2000
87,44,adult,R1,0.7408002796528049,2000
88,52,adult,R2,1.469536817091158,2000
89,90,senior,R1,2.3056250038964814,2000
90,77,senior,R3,0.5130984720916011,2000
91,3,pediatric,R3,1.7246620576707516,2000
92,80,senior,R3,1.5813102205416394,2000
93,58,adult,R3,1.845523251724189,2000
94,47,adult,R3,2.9629023679187796,2000
95,16,pediatric,R1,2.0043506567784903,2000
96,28,adult,R2,0.8654118197845039,2000
97,12,pediatric,R3,0.8937830130509622,2000
98,52,adult,R1,0.37154658613170305,2000
99,1,pediatric,R1,1.3139534965672663,2000
100,61,adult,R3,0.8040084850733655,2000
101,52,adult,R1,0.8795470979559926,2000
102,44,adult,R3,0.7297980178449017,2000
103,62,adult,R3,0.31380107862276546,2000
104,52,adult,R1,1.6158551781735926,2000
105,27,adult,R3,3.7226170126870692,2000
106,40,adult,R1,1.3422310607865862,2000
107,53,adult,R2,2.4877504134529325,2000
108,47,adult,R3,1.4616761835897403,2000
109,53,adult,R3,1.0127944920955205,2000
110,35,adult,R1,2.589099977531761,2000
111,32,adult,R3,0.5107770852031441,2000
112,58,adult,R1,0.38432555999651746,2000
113,54,adult,R3,4.089828375205668,2000
114,28,adult,R1,0.8126177807252217,2000
115,37,adult,R1,6.757338017869036,2000
116,33,adult,R1,2.9040513193457276,2000
117,15,pediatric,R1,1.6339909956508025,2000
118,24,adult,R1,2.167312433396533,2000
119,12,pediatric,R1,1.2726145887631952,2000
120,52,adult,R3,0.8742707397924976,2000
121,34,adult,R3,0.9933183708353243,2000
122,55,adult,R3,0.43447650277839656,2000
123,27,adult,R3,0.5324758213390604,2000
124,9,pediatric,R3,2.571720757387674,2000
125,87,senior,R2,0.9892611631700566,2000
126,54,adult,R1,1.0172577250781565,2000
