feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,7,1,0.6912892223994942
2,f_2,6,1,0.8614474495540079
3,f_3,5,4,0.892432812166654
4,f_4,7,11,0.7821151298483264
5,f_5,11,12,0.6390089433202947
6,f_6,3,2,0.6104546065775192
7,f_7,9,1,0.7322431179777762
8,f_8,1,8,0.7981023893994261
9,f_9,7,5,0.8968564600654401
10,f_10,6,9,0.9185836807367508
11,f_11,4,6,0.9273869511782701
12,f_12,3,7,0.8821874437237278
13,f_13,6,5,0.8807285996157652
14,f_14,10,2,0.6745511561848855
15,f_15,11,3,0.6313247422437577
16,f_16,10,12,0.9389957473498542
17,f_17,7,6,0.6651683036453354
18,f_18,11,9,0.8178500876457258
19,f_19,6,10,0.9912272396738904
20,f_20,10,4,0.7937211862636926
21,f_21,8,9,0.7473158018652268
22,f_22,3,9,0.6986032402683711
23,f_23,11,3,0.7851577999122488
24,f_24,9,11,0.7825594636537213
25,f_25,3,11,0.6230123036811083
26,f_26,5,7,0.925041541958103
27,f_27,5,6,0.7579193724022851
28,f_28,9,11,0.6127701995233081
29,f_29,2,10,0.86283981518565
30,f_30,5,9,0.8830120838806275
31,f_31,4,9,0.6406268164363838
32,f_32,3,5,0.6091066564418881
33,f_33,8,10,0.7417467323712564
34,f_34,8,6,0.6744071101578774
35,f_35,10,7,0.7397115438329408
36,f_36,1,6,0.9713772036309447
37,f_37,11,1,0.6586771720948806
38,f_38,3,2,0.6453147058402545
39,f_39,6,5,0.9298965939373016
40,f_40,4,11,0.7629634858175177
41,f_41,11,3,0.716014458840006
42,f_42,10,2,0.7950552844275919
43,f_43,9,2,0.7855871539675738
44,f_44,10,2,0.6600452600808425
45,f_45,2,4,0.6984661558866987
46,f_46,6,2,0.8391499355544482
47,f_47,1,9,0.6630415880989017
48,f_48,11,1,0.6142160676307722
49,f_49,10,7,0.6641902968033785
50,f_50,12,11,0.78087020727112
51,f_51,6,12,0.7165136620679553
52,f_52,12,9,0.9964804497675462
53,f_53,10,2,0.8082653142976564
54,f_54,8,7,0.9007411851617171
55,f_55,11,1,0.6485208648063275
56,f_56,10,12,0.7549037358810544
57,f_57,11,9,0.9967911906725223
58,f_58,5,1,0.6292206845930627
59,f_59,2,1,0.6388662934236778
60,f_60,6,8,0.7178117248239424
61,f_61,8,12,0.7238603623908847
62,f_62,10,7,0.8887274096542997
63,f_63,5,11,0.9820586787892728
64,f_64,1,7,0.9806771864150201
65,f_65,2,1,0.6324571725578568
