member_id,age,age_group,region,risk_score,seed
1,44,adult,R2,0.5342510022104786,1014
2,37,adult,R1,1.8800323439984103,1014
3,23,adult,R2,0.3716023109732045,1014
4,55,adult,R3,0.609781032878648,1014
5,38,adult,R1,0.8551761166820484,1014
6,87,senior,R2,1.3125404461218433,1014
7,26,adult,R3,0.25901032328295154,1014
8,36,adult,R1,1.2607683587861918,1014
9,24,adult,R2,1.4596996182684072,1014
10,14,pediatric,R1,1.231122394590846,1014
11,77,senior,R1,1.113482654025535,1014
12,62,adult,R1,0.6046012341739903,1014
13,28,adult,R1,1.1371936254249913,1014
14,19,adult,R2,1.16291878830802,1014
15,78,senior,R3,1.3661100893747953,1014
16,3,pediatric,R1,2.4362740362754773,1014
17,72,senior,R1,0.4780513757381037,1014
18,2,pediatric,R1,1.0181603163595427,1014
19,64,adult,R1,1.4098650629194431,1014
20,54,adult,R3,0.32405063350591184,1014
21,47,adult,R3,3.9824197427734145,1014
22,44,adult,R1,2.2258254077512363,1014
23,26,adult,R1,1.409118600185496,1014
24,49,adult,R2,4.517739703204917,1014
25,16,pediatric,R1,0.5859898124222902,1014
26,65,senior,R1,1.2266715449001075,1014
27,64,adult,R3,3.9370504400661104,1014
28,86,senior,R1,0.5607610164568393,1014
29,52,adult,R2,0.790057395075764,1014
30,43,adult,R1,1.9453605757059402,1014
31,37,adult,R3,0.2640235029816824,1014
32,51,adult,R1,1.434572481794583,1014
33,34,adult,R2,1.9063590078435495,1014
34,47,adult,R1,4.443520420927063,1014
35,47,adult,R3,2.0566462171213007,1014
36,3,pediatric,R3,3.310571680731374,1014
37,28,adult,R1,0.5986441624048159,1014
38,45,adult,R3,0.8971832898618046,1014
39,36,adult,R1,1.0007073869274794,1014
40,24,adult,R1,2.8984624203539746,1014
41,51,adult,R1,1.0788830071316042,1014
42,10,pediatric,R3,1.8285159355111946,1014
43,73,senior,R2,1.1019381036261422,1014
44,56,adult,R2,1.0527040295974142,1014
45,0,pediatric,R2,0.6425354790613211,1014
46,23,adult,R2,0.24123475319616206,1014
47,27,adult,R3,1.0809520142538966,1014
48,1,pediatric,R1,1.0301149588919596,1014
49,57,adult,R2,0.6287676567517905,1014
50,13,pediatric,R3,1.1482237978228143,1014
51,58,adult,R3,1.2301293662078914,1014
52,41,adult,R3,1.8579627602133217,1014
53,28,adult,R3,2.770529425756756,1014
54,33,adult,R3,0.2740594450983099,1014
55,40,adult,R3,1.0467229879838373,1014
56,6,pediatric,R2,0.8906281809461624,1014
57,70,senior,R1,1.1001936138699537,1014
58,16,pediatric,R2,1.0437551623480337,1014
59,51,adult,R2,2.02669368882209,1014
60,22,adult,R2,3.866808921403615,1014
61,47,adult,R2,0.9575666882319878,1014
62,16,pediatric,R1,5.199494108829949,1014
63,50,adult,R3,0.8911314615251311,1014
64,62,adult,R2,0.2848085279936079,1014
65,73,senior,R2,3.2659470268325776,1014
66,1,pediatric,R3,0.33926787378530077,1014
67,21,adult,R3,0.46370768557789627,1014
68,64,adult,R2,2.5887327524381263,1014
69,73,senior,R1,0.6660760391430168,1014
70,51,adult,R1,0.04248641942771629,1014
71,47,adult,R3,0.7472797225669224,1014
72,90,senior,R1,0.8984026070022959,1014
73,63,adult,R3,0.16617402227049988,1014
74,48,adult,R1,1.1851454048990648,1014
75,68,senior,R1,0.5539958476670928,1014
76,67,senior,R3,1.0359456090680639,1014
77,62,adult,R2,1.7419299446262417,1014
78,8,pediatric,R2,1.0603771503510053,1014
79,49,adult,R1,1.8537663504370756,1014
80,61,adult,R2,0.7454388947400001,1014
81,41,adult,R1,0.5454979719985436,1014
82,47,adult,R3,0.6312196210243146,1014
83,30,adult,R3,1.534463016686099,1014
84,42,adult,R2,0.8588565142619036,1014
85,39,adult,R2,2.5775938814961,1014
86,4,pediatric,R1,0.5168279650640539,1014
87,19,adult,R2,6.188650344694301,1014
88,35,adult,R2,1.1410148691118034,1014
89,67,senior,R3,0.8343339969114533,1014
90,53,adult,R1,0.11659693861548504,1014
91,10,pediatric,R3,0.30711314762319264,1014
92,16,pediatric,R1,2.9096867231022503,1014
93,31,adult,R1,1.5956955143244471,1014
94,62,adult,R1,3.1824289810226496,1014
95,32,adult,R2,1.108188616709686,1014
96,53,adult,R1,0.4289015350007335,1014
97,63,adult,R3,0.10865525580333343,1014
98,51,adult,R3,1.7146663287186967,1014
99,84,senior,R2,1.0018443791685354,1014
100,62,adult,R2,1.1408233189356785,1014
101,64,adult,R2,0.5928222558528713,1014
102,59,adult,R3,0.8182561879334496,1014
103,84,senior,R1,4.545723718357662,1014
104,54,adult,R3,1.7336596664118684,1014
105,25,adult,R2,0.9845461970383981,1014
106,44,adult,R3,0.7285624270490163,1014
107,48,adult,R3,3.1357751740947375,1014
108,63,adult,R2,1.01433678233034,1014
109,19,adult,R3,3.884484135373952,1014
110,29,adult,R3,1.5690535817122526,1014
111,11,pediatric,R1,1.5834892667991778,1014
112,33,adult,R2,1.6058525788047808,1014
113,83,senior,R3,0.38644071370570404,1014
114,47,adult,R2,0.36720739369936023,1014
115,4,pediatric,R2,0.7134716052043076,1014
116,54,adult,R3,0.7747280156770462,1014
117,58,adult,R3,1.3681001930018608,1014
118,14,pediatric,R1,1.431194004808255,1014
119,87,senior,R2,0.2559659056486809,1014
120,88,senior,R3,1.0872190667403356,1014
121,21,adult,R2,0.3382434444205221,1014
122,70,senior,R1,0.9978638667786036,1014
123,55,adult,R3,0.5305905547047107,1014
124,39,adult,R2,1.63571296539975,1014
125,36,adult,R2,1.544686277908738,1014
126,56,adult,R3,2.9083463870707775,1014
127,35,adult,R3,9.055557564370107,1014
128,15,pediatric,R3,1.3304406379695768,1014
