feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,11,8,0.6203003761769326
2,f_2,10,5,0.9931597116234185
3,f_3,12,5,0.9084581075474409
4,f_4,5,12,0.6992036371241345
5,f_5,10,12,0.9832604288953846
6,f_6,8,2,0.7874850363955892
7,f_7,11,6,0.7041596208149664
8,f_8,4,12,0.6274993312818259
9,f_9,2,1,0.6053956278704838
10,f_10,8,1,0.6793797984751204
11,f_11,4,8,0.8179958897102402
12,f_12,3,6,0.7357627459458409
13,f_13,6,8,0.7956028684173344
14,f_14,5,3,0.7858581290631586
15,f_15,8,1,0.7641928863677203
16,f_16,3,10,0.8129077776369265
17,f_17,2,3,0.6430425451593219
18,f_18,11,4,0.6156486712595287
19,f_19,5,12,0.8802746946420315
20,f_20,1,5,0.860023223314401
21,f_21,5,3,0.9993801099096907
22,f_22,1,6,0.9113967505783951
23,f_23,7,4,0.69176134299451
24,f_24,12,1,0.650635962466768
25,f_25,1,4,0.6743506830338889
26,f_26,9,6,0.699264443253441
27,f_27,2,1,0.8055502035943194
28,f_28,1,2,0.660100091910629
29,f_29,8,1,0.8026448072206189
30,f_30,8,7,0.7496407473347105
31,f_31,12,8,0.8865750535625985
32,f_32,3,5,0.6532550278143807
33,f_33,1,10,0.8449875648627213
34,f_34,7,1,0.6726246798491655
35,f_35,2,9,0.6301438844116525
36,f_36,8,3,0.6186659712520933
37,f_37,9,12,0.9156447083969991
38,f_38,2,3,0.7492483769850915
39,f_39,1,12,0.8613063408925177
40,f_40,3,4,0.7837089919491887
41,f_41,1,7,0.7070170718060269
42,f_42,6,9,0.846964610690822
43,f_43,2,6,0.8109141949769937
44,f_44,12,3,0.6156285363837791
45,f_45,10,3,0.6583378342369933
46,f_46,12,9,0.646598814295697
47,f_47,4,8,0.9012560887485607
48,f_48,3,7,0.7634274495533652
49,f_49,12,2,0.964743220431798
50,f_50,5,2,0.8351576256332648
51,f_51,2,9,0.6283484106980617
52,f_52,5,10,0.8078187135373562
53,f_53,11,5,0.7699420827355954
54,f_54,11,8,0.9364292555291106
55,f_55,7,9,0.9812233222673502
