feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,7,5,0.7667780207868925
2,f_2,4,12,0.7911885101416671
3,f_3,5,3,0.8405392753265597
4,f_4,1,10,0.8674047636122588
5,f_5,7,1,0.6776691105862236
6,f_6,5,12,0.7061818481622493
7,f_7,10,11,0.6291944210676099
8,f_8,11,5,0.9371094556157967
9,f_9,4,7,0.9249675220443979
10,f_10,11,5,0.8378884208026884
11,f_11,7,9,0.9401613450408299
12,f_12,4,12,0.9763160248374372
13,f_13,7,1,0.7363925941898074
14,f_14,12,11,0.9794461484315499
15,f_15,5,4,0.8395566857547606
16,f_16,8,4,0.8012588047518128
17,f_17,3,6,0.6070739906175059
18,f_18,3,1,0.6654737892611112
19,f_19,5,11,0.7314384203601212
20,f_20,9,6,0.7935086933773384
21,f_21,6,9,0.7431868324833932
22,f_22,12,5,0.6049705347272162
23,f_23,5,2,0.6078965590337535
24,f_24,1,9,0.6417493238211203
25,f_25,2,5,0.8235481593037587
26,f_26,1,2,0.9670485201268453
27,f_27,3,2,0.9561003838725723
28,f_28,7,5,0.9982139753568303
29,f_29,11,1,0.930780535316553
30,f_30,5,7,0.7630465473596089
31,f_31,1,9,0.9417637918191737
32,f_32,5,9,0.8677168059081297
33,f_33,9,5,0.8357323653088367
34,f_34,8,10,0.812661539679645
35,f_35,9,8,0.6703602886825973
36,f_36,5,2,0.8988804396291803
37,f_37,10,11,0.9184302610515951
38,f_38,11,4,0.8941120735909946
39,f_39,12,1,0.9827184208588585
40,f_40,11,5,0.6889855808066239
41,f_41,2,6,0.7479564055302732
42,f_42,9,3,0.7989857695766934
43,f_43,3,8,0.6451151769001238
44,f_44,9,6,0.7046587897868652
45,f_45,7,8,0.8258903668110423
46,f_46,6,1,0.7234925336415925
47,f_47,3,2,0.8481211876421327
48,f_48,6,7,0.8032064934667281
49,f_49,7,11,0.8571875448546282
50,f_50,1,7,0.7379470530954156
51,f_51,10,2,0.714498024803873
52,f_52,6,1,0.6502832609143806
53,f_53,10,7,0.9011633166518559
54,f_54,4,9,0.8683473718255614
55,f_55,5,12,0.8126206212393594
56,f_56,6,8,0.9369450744188375
57,f_57,12,10,0.6506145721602395
58,f_58,6,4,0.6980125240195156
59,f_59,6,11,0.8466406516026439
60,f_60,5,12,0.6606316387896604
61,f_61,7,6,0.6118849114759323
62,f_62,7,10,0.8885822548856516
63,f_63,7,8,0.7435830272917592
64,f_64,6,3,0.7366496963243236
65,f_65,2,12,0.9214662940110999
66,f_66,5,3,0.6585738101480443
67,f_67,9,7,0.8075851837540285
68,f_68,10,3,0.6452416647339185
69,f_69,6,1,0.7813292573201367
70,f_70,11,12,0.7850271516010245
71,f_71,7,10,0.6352421419972968
72,f_72,12,9,0.8782658449288561
73,f_73,10,2,0.62203337572913
74,f_74,2,1,0.8251917805273316
75,f_75,4,5,0.9794018902649088
76,f_76,8,6,0.8489551273847137
77,f_77,11,2,0.7719032761711327
78,f_78,7,4,0.7175604291883483
79,f_79,11,3,0.9962352725462381
80,f_80,1,7,0.8600640722239661
81,f_81,3,10,0.6662766936443164
82,f_82,1,6,0.7620309091176702
83,f_83,10,6,0.7270013055651688
84,f_84,12,6,0.96771253072468
85,f_85,6,1,0.886396898517291
86,f_86,2,7,0.884505595962948
87,f_87,6,9,0.885506895996432
88,f_88,8,11,0.9579348520002091
89,f_89,8,12,0.7284822812432808
90,f_90,7,12,0.6661658494841783
91,f_91,5,7,0.8243617466228679
92,f_92,9,11,0.7398608816745574
