feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,8,7,0.821037677717313
2,f_2,5,3,0.6711083998731919
3,f_3,8,3,0.8175199876819462
4,f_4,12,11,0.8807823665817001
5,f_5,10,8,0.6038413085947267
6,f_6,1,10,0.7970589088559202
7,f_7,1,11,0.7911598210450849
8,f_8,4,5,0.7435486623932956
9,f_9,12,6,0.7850437281832421
10,f_10,12,5,0.8776876952856758
11,f_11,1,7,0.7415290535646076
12,f_12,3,9,0.8788683646324214
13,f_13,3,7,0.9397340508140508
14,f_14,6,3,0.7665401112108903
15,f_15,1,4,0.9538589325732207
16,f_16,9,6,0.6110467219506714
17,f_17,10,6,0.6480461645651132
18,f_18,8,2,0.9820691374605046
19,f_19,11,12,0.9249790713090963
20,f_20,8,7,0.9545942602115186
21,f_21,11,9,0.8816134814262842
22,f_22,7,2,0.8573916652250034
23,f_23,12,1,0.626606600701293
24,f_24,12,5,0.6472901947576933
25,f_25,3,7,0.690901068137772
26,f_26,3,2,0.886547341358968
27,f_27,7,5,0.6507707022950033
28,f_28,3,5,0.7670985828104391
29,f_29,2,9,0.7015810192294767
30,f_30,8,2,0.7939734138264807
31,f_31,10,5,0.7876021229119827
32,f_32,9,1,0.9035428310927356
33,f_33,3,8,0.8149264895531636
34,f_34,3,7,0.6323574699500479
35,f_35,1,11,0.7596950610858897
36,f_36,7,6,0.9160970799327647
37,f_37,3,4,0.9547622739121212
38,f_38,11,10,0.9917797197897077
39,f_39,11,2,0.8282681866463797
40,f_40,5,6,0.9020443846276738
41,f_41,7,9,0.8837780383203271
42,f_42,8,4,0.6205725999903176
43,f_43,7,8,0.7029721728878728
44,f_44,3,1,0.9321431324096361
45,f_45,10,9,0.6594859437218972
46,f_46,1,2,0.6940326058826345
47,f_47,4,8,0.8273595473695319
48,f_48,9,3,0.6520770039236872
49,f_49,10,6,0.9773250865696193
50,f_50,8,9,0.6081962938774091
51,f_51,10,9,0.8606289064460719
52,f_52,12,9,0.8735598603207606
53,f_53,6,9,0.934864055658741
54,f_54,9,3,0.7598737446478478
55,f_55,7,11,0.9951804706004599
56,f_56,4,11,0.6348537848563808
57,f_57,3,12,0.9860948399585515
58,f_58,7,11,0.6691649421330997
59,f_59,12,8,0.9203480451989053
60,f_60,8,9,0.9244706979897936
61,f_61,11,4,0.9978214682072339
62,f_62,12,11,0.8918915147882058
63,f_63,12,10,0.9067161276048249
64,f_64,5,10,0.8812229534172509
65,f_65,2,12,0.8815153055419567
66,f_66,10,9,0.6046368429251171
67,f_67,2,4,0.6417995541239423
68,f_68,3,9,0.8885813893686394
69,f_69,6,10,0.6518366315922127
70,f_70,6,9,0.8714744387400899
71,f_71,4,9,0.9518129077082628
72,f_72,10,8,0.8368955234043733
73,f_73,9,7,0.8258541234885162
74,f_74,9,6,0.8571058042043027
75,f_75,9,4,0.9527626451597918
76,f_76,2,7,0.7781555238786351
77,f_77,7,3,0.9940215160796713
78,f_78,9,12,0.6966163439983815
79,f_79,7,9,0.9164806710780153
80,f_80,1,9,0.8985471479022966
81,f_81,2,12,0.7726753832863991
82,f_82,5,3,0.9193697992834803
83,f_83,8,3,0.6247486938635196
84,f_84,10,3,0.7629654756374337
85,f_85,12,4,0.9788477638322218
86,f_86,1,3,0.6172672500634983
87,f_87,11,1,0.9967490157314015
88,f_88,4,6,0.9189507707398292
89,f_89,8,4,0.7219517969062851
90,f_90,6,4,0.6145373060544661
91,f_91,8,5,0.9877746734330027
92,f_92,9,3,0.6095238933945485
93,f_93,4,3,0.780671291714881
94,f_94,9,2,0.6625633357578788
95,f_95,8,3,0.8839551749796353
96,f_96,12,10,0.6583932742516984
97,f_97,4,12,0.874266683087578
98,f_98,11,2,0.8228236919701527
99,f_99,8,5,0.8525687821629692
100,f_100,7,11,0.8428675692485166
101,f_101,8,9,0.7545398545746888
102,f_102,3,11,0.9454282982942492
103,f_103,8,11,0.7625739519590133
