member_id,age,age_group,region,risk_score,seed
1,33,adult,R1,2.1253855151566596,1004
2,63,adult,R2,1.548524376467923,1004
3,10,pediatric,R1,0.44455123744426484,1004
4,75,senior,R1,1.8251966159238264,1004
5,76,senior,R3,2.0132336149881773,1004
6,3,pediatric,R2,1.8099119100143077,1004
7,29,adult,R2,0.5398184012121873,1004
8,75,senior,R2,1.5062924605007522,1004
9,48,adult,R1,0.44429862368807044,1004
10,0,pediatric,R2,0.6595197312029306,1004
11,70,senior,R3,2.666960645838924,1004
12,63,adult,R1,3.31523571376301,1004
13,87,senior,R3,0.5971626198205114,1004
14,10,pediatric,R2,0.3305918994031878,1004
15,84,senior,R1,3.473586335212599,1004
16,49,adult,R1,0.4555227889953703,1004
17,69,senior,R3,0.7417497612108459,1004
18,32,adult,R1,0.34810613586959704,1004
19,86,senior,R3,5.220005484817541,1004
20,74,senior,R3,1.2117625932158669,1004
21,64,adult,R3,0.6985612016986146,1004
22,32,adult,R1,0.5969585438033144,1004
23,47,adult,R1,0.6769811100737675,1004
24,25,adult,R2,1.2617723644514058,1004
25,28,adult,R2,1.8116809095291708,1004
26,43,adult,R1,2.0254380489731165,1004
27,7,pediatric,R2,0.3196987960812609,1004
28,7,pediatric,R1,2.226107601488009,1004
29,23,adult,R3,1.7872816163311054,1004
30,47,adult,R2,0.49961703373441374,1004
31,11,pediatric,R2,4.15797278869642,1004
32,45,adult,R3,0.503681334183578,1004
33,41,adult,R1,0.7261115859297875,1004
34,77,senior,R2,0.7951279970867122,1004
35,59,adult,R2,0.5035276451688621,1004
36,68,senior,R1,1.7751338685180686,1004
37,46,adult,R1,0.8188296230158112,1004
38,63,adult,R3,0.47002928060217636,1004
39,50,adult,R1,0.8009464987897036,1004
40,76,senior,R3,1.7219768755616698,1004
41,78,senior,R1,1.1423747995630678,1004
42,72,senior,R2,1.0896842258605481,1004
43,47,adult,R3,0.49120254295224147,1004
44,57,adult,R1,0.4709931937352534,1004
45,57,adult,R1,0.28872579884414024,1004
46,47,adult,R3,0.5962952849205498,1004
47,14,pediatric,R1,0.7403997596322445,1004
48,87,senior,R2,0.9512391108925833,1004
49,52,adult,R3,3.8371971376454144,1004
50,23,adult,R2,0.4417222737407282,1004
51,67,senior,R3,1.818935201726527,1004
52,71,senior,R3,0.23868129259083892,1004
53,6,pediatric,R3,2.0564678965971237,1004
54,54,adult,R2,1.383072127047476,1004
55,39,adult,R1,0.5381066187937106,1004
56,12,pediatric,R2,2.3149644684901993,1004
57,9,pediatric,R1,1.009176524479355,1004
58,3,pediatric,R3,1.8936689242028832,1004
59,13,pediatric,R2,1.989685511360139,1004
60,11,pediatric,R2,0.22983214316741712,1004
61,74,senior,R2,0.9743563258506608,1004
62,37,adult,R2,2.3782800360947727,1004
63,7,pediatric,R1,0.5354620502208228,1004
64,20,adult,R2,1.3382909511246877,1004
65,19,adult,R2,0.49005887426211275,1004
66,60,adult,R1,0.5966018787229579,1004
67,36,adult,R1,1.6479841704177889,1004
68,62,adult,R3,0.3293041653128128,1004
69,55,adult,R1,1.325115559850067,1004
70,16,pediatric,R3,0.7495442741546597,1004
71,54,adult,R1,0.3677494649043476,1004
72,41,adult,R3,1.3136508206983266,1004
73,56,adult,R1,0.8444951949925694,1004
74,62,adult,R2,1.1171542586921366,1004
75,64,adult,R1,1.4223959104151542,1004
76,11,pediatric,R1,0.20216736186396045,1004
77,10,pediatric,R3,1.872521039100656,1004
78,37,adult,R1,4.754908681316342,1004
79,33,adult,R1,5.900442160983635,1004
80,21,adult,R2,0.7755769108324347,1004
81,34,adult,R3,0.8008150037993829,1004
82,87,senior,R1,0.6373078936229132,1004
83,50,adult,R3,1.4497422768694332,1004
84,0,pediatric,R1,0.5727660578778022,1004
85,21,adult,R3,2.9844325443679964,1004
86,55,adult,R2,2.0587315167089866,1004
87,19,adult,R2,9.774129026447888,1004
88,27,adult,R1,1.1569414772658941,1004
89,61,adult,R2,0.3495654379404533,1004
90,1,pediatric,R3,1.7009612108430845,1004
91,25,adult,R2,1.4583949040452575,1004
92,19,adult,R3,1.154676115871535,1004
93,21,adult,R2,0.7790688582811849,1004
94,7,pediatric,R3,1.5303631895726102,1004
95,57,adult,R3,1.7185443809664689,1004
96,57,adult,R1,0.7893304458130106,1004
97,11,pediatric,R2,0.8570936750243776,1004
98,8,pediatric,R1,0.36532616322412087,1004
99,53,adult,R2,2.4801099964627373,1004
100,75,senior,R2,0.4320128775970266,1004
101,74,senior,R1,0.8777641023486917,1004
102,19,adult,R1,2.2063874556257965,1004
103,83,senior,R2,0.9586722070340702,1004
104,9,pediatric,R1,0.8453094671965955,1004
105,67,senior,R2,6.149714724178046,1004
106,13,pediatric,R3,0.6423395008842789,1004
107,6,pediatric,R2,0.7179090684487066,1004
108,28,adult,R2,0.5649279868064279,1004
109,49,adult,R1,3.004852649348606,1004
110,40,adult,R1,1.4663788939932143,1004
111,20,adult,R1,0.5927857002184548,1004
112,49,adult,R2,0.7143366283757621,1004
113,9,pediatric,R3,1.9350656184766997,1004
114,85,senior,R3,2.0296126153312315,1004
115,3,pediatric,R3,1.8646172353631265,1004
116,88,senior,R1,2.2328542209299798,1004
117,21,adult,R3,1.3499560719810337,1004
118,9,pediatric,R1,0.5082866980296142,1004
119,15,pediatric,R3,1.250777817102815,1004
120,78,senior,R2,1.2185982181695776,1004
121,48,adult,R2,1.3709735026922243,1004
122,44,adult,R2,0.5073770415750095,1004
123,3,pediatric,R1,0.6788160698685531,1004
124,32,adult,R3,0.474775841376236,1004
125,19,adult,R2,0.7839344582549825,1004
126,59,adult,R3,0.9286762149411277,1004
127,80,senior,R3,0.5897242122711619,1004
128,82,senior,R1,1.8477997121554601,1004
129,19,adult,R1,1.263084149415572,1004
130,29,adult,R1,1.9491736125318566,1004
131,83,senior,R1,1.3280362749185874,1004
132,77,senior,R2,0.49411163767132904,1004
133,34,adult,R1,2.7363487264260344,1004
134,33,adult,R3,0.20738229100372083,1004
135,29,adult,R3,0.21898584640380403,1004
136,72,senior,R1,0.37533824390367526,1004
137,75,senior,R2,1.0311892908333737,1004
138,79,senior,R2,2.6168747794947897,1004
139,45,adult,R2,0.4779356129710322,1004
140,15,pediatric,R1,0.3235556558791716,1004
141,61,adult,R1,4.173463306474786,1004
142,69,senior,R3,0.8720953581044343,1004
143,58,adult,R2,1.453299409224624,1004
144,58,adult,R2,1.233167823865495,1004
145,51,adult,R3,0.4615246873618152,1004
146,26,adult,R2,1.3529475311078634,1004
147,59,adult,R2,0.9821893619338382,1004
148,52,adult,R2,0.13728756539179968,1004
149,11,pediatric,R3,0.4917656366731537,1004
150,70,senior,R3,1.0048993582812065,1004
151,21,adult,R3,0.16097678840675708,1004
152,78,senior,R2,0.5355996577813398,1004
153,14,pediatric,R2,1.3808452043477286,1004
154,51,adult,R3,0.6448840932654476,1004
155,24,adult,R3,2.016185286592347,1004
156,26,adult,R3,2.4087977462928367,1004
157,74,senior,R2,0.6734882770772178,1004
158,32,adult,R1,0.9495260872461612,1004
159,38,adult,R2,0.4752097635914557,1004
160,15,pediatric,R2,1.8280420536664423,1004
161,40,adult,R3,1.1314902404934242,1004
162,61,adult,R3,0.3245570875727059,1004
163,43,adult,R3,0.23464595806860422,1004
164,7,pediatric,R2,6.591930390866843,1004
165,79,senior,R2,2.793699607428281,1004
166,7,pediatric,R1,0.8423911315234784,1004
167,44,adult,R2,0.6538178093762602,1004
168,30,adult,R2,1.2343996940644375,1004
169,41,adult,R2,1.7711483722220063,1004
170,39,adult,R2,1.2567368504184209,1004
171,17,pediatric,R2,0.4611003272438066,1004
172,21,adult,R2,1.9051831276836761,1004
173,21,adult,R3,2.3533207425994487,1004
174,69,senior,R1,1.1966210726252893,1004
175,61,adult,R3,1.0197663178471985,1004
176,83,senior,R2,1.1442089932427397,1004
177,65,senior,R3,1.6823551241674009,1004
178,36,adult,R2,0.33562676067173114,1004
179,24,adult,R2,0.610629881786482,1004
180,54,adult,R3,0.9852841135999006,1004
181,33,adult,R3,0.47865110642030156,1004
182,64,adult,R1,0.8925463361571717,1004
183,55,adult,R3,0.7280459253598393,1004
184,43,adult,R2,2.4102736353853262,1004
185,83,senior,R3,0.5698341855034712,1004
186,55,adult,R3,0.9242817179888628,1004
187,41,adult,R1,1.4298089528947613,1004
188,62,adult,R3,1.1417850829569904,1004
189,89,senior,R3,1.1320697541235096,1004
190,24,adult,R2,0.9217612301085697,1004
191,5,pediatric,R1,2.8265028801654792,1004
192,65,senior,R1,0.9972037090946444,1004
193,57,adult,R1,0.16839591718697694,1004
194,5,pediatric,R1,0.5839939977656048,1004
195,87,senior,R1,0.3862706956306674,1004
