member_id,age,age_group,region,risk_score,seed
1,67,senior,R1,1.652587647223133,2004
2,21,adult,R3,0.44553554683713104,2004
3,57,adult,R2,1.048489639450771,2004
4,21,adult,R2,0.5715725546141243,2004
5,53,adult,R2,0.16188529741184832,2004
6,28,adult,R1,0.21719195900476018,2004
7,18,adult,R2,0.34625780772592846,2004
8,11,pediatric,R1,0.7645891156538577,2004
9,50,adult,R2,0.48548649755172407,2004
10,41,adult,R2,1.6141116384359528,2004
11,54,adult,R2,0.7315493169081655,2004
12,30,adult,R2,1.168555576357332,2004
13,84,senior,R1,0.5527826426577797,2004
14,2,pediatric,R1,0.2962518792599448,2004
15,51,adult,R3,1.5895530634837436,2004
16,24,adult,R2,2.0353614468074737,2004
17,2,pediatric,R2,0.6823475603008694,2004
18,49,adult,R3,1.6606365755911605,2004
19,38,adult,R3,0.7210185899558488,2004
20,12,pediatric,R3,0.21847136002236073,2004
21,4,pediatric,R1,0.5328863968316424,2004
22,6,pediatric,R3,0.8073631812435796,2004
23,77,senior,R2,1.7309326245701515,2004
24,83,senior,R2,1.1439247231091751,2004
25,63,adult,R3,0.6503175982927459,2004
26,3,pediatric,R3,0.6979244367877384,2004
27,46,adult,R3,0.8919371887419498,2004
28,8,pediatric,R2,2.668866084552424,2004
29,30,adult,R2,0.38355583172738217,2004
30,36,adult,R1,0.7702777392860304,2004
31,49,adult,R3,0.8262538196387094,2004
32,36,adult,R1,0.785774281114545,2004
33,14,pediatric,R2,1.964703601127556,2004
34,59,adult,R2,1.3854859955922454,2004
35,50,adult,R2,1.5708100150547746,2004
36,48,adult,R1,0.8427947127934035,2004
37,36,adult,R1,1.5638777814761378,2004
38,10,pediatric,R3,1.76392760121741,2004
39,20,adult,R1,2.5576582304876383,2004
40,45,adult,R3,3.4639024128352776,2004
41,87,senior,R2,0.8693129629333983,2004
42,56,adult,R3,0.5934182955769728,2004
43,55,adult,R1,2.1889462301498774,2004
44,21,adult,R1,0.8481863149037192,2004
45,45,adult,R3,1.648580525768669,2004
46,57,adult,R2,0.3053268004536596,2004
47,56,adult,R1,1.178865309824932,2004
48,66,senior,R1,0.7799482790996004,2004
49,42,adult,R1,0.9399977917980297,2004
50,66,senior,R2,0.8963186357251566,2004
51,62,adult,R3,1.113527436509231,2004
52,22,adult,R1,1.268301018088489,2004
53,43,adult,R2,1.8772476299917076,2004
54,45,adult,R1,0.6840409909626304,2004
55,26,adult,R3,5.493753577228209,2004
56,32,adult,R2,1.2755242215946474,2004
57,43,adult,R2,1.0906304365575148,2004
58,66,senior,R1,0.4680794984829935,2004
59,50,adult,R2,1.3123015150652446,2004
60,31,adult,R3,6.087139535515845,2004
61,60,adult,R3,2.024385025253599,2004
62,11,pediatric,R2,0.518495220849807,2004
63,28,adult,R2,1.0287880276044719,2004
64,74,senior,R1,3.690333212339744,2004
65,3,pediatric,R3,1.2916763100969182,2004
66,80,senior,R1,0.6041299430559106,2004
67,56,adult,R3,0.8858322317549086,2004
68,29,adult,R2,0.950793165985817,2004
69,57,adult,R3,0.34839920371993544,2004
70,28,adult,R3,1.0511462639707227,2004
71,19,adult,R3,0.36066480097702,2004
72,39,adult,R1,3.7469979615438866,2004
73,34,adult,R2,0.3453424873057024,2004
74,52,adult,R1,1.7578772693388875,2004
75,46,adult,R2,0.42683184174532784,2004
76,2,pediatric,R2,0.9147320700075715,2004
77,34,adult,R3,0.32756339480952423,2004
78,56,adult,R3,2.8129256095991897,2004
79,81,senior,R3,1.286245047494537,2004
80,1,pediatric,R3,2.146277396361241,2004
81,30,adult,R2,4.136510393304907,2004
82,11,pediatric,R1,0.6308809619304461,2004
83,4,pediatric,R3,0.9202013924137085,2004
84,70,senior,R1,0.38388945679846276,2004
85,5,pediatric,R2,1.609832514979217,2004
86,85,senior,R2,1.2363124562453747,2004
87,77,senior,R2,0.20283069210887664,2004
88,57,adult,R3,0.2484269263900644,2004
89,59,adult,R2,0.6686930934059431,2004
90,22,adult,R2,0.47032886078862995,2004
91,19,adult,R3,2.469677826562342,2004
92,78,senior,R2,1.1128352780135227,2004
93,79,senior,R3,6.031391823218371,2004
94,78,senior,R1,0.5691168825967583,2004
95,22,adult,R3,0.9342227518433929,2004
96,54,adult,R1,2.3688938680399376,2004
97,9,pediatric,R3,0.7672661795525957,2004
98,5,pediatric,R2,0.45343253615698736,2004
99,5,pediatric,R1,0.3429636038033376,2004
100,40,adult,R1,3.033269234936456,2004
101,46,adult,R1,5.282391563280277,2004
102,33,adult,R3,3.411612964016703,2004
103,43,adult,R2,2.2569294504930095,2004
104,52,adult,R3,0.28587278544192757,2004
105,78,senior,R1,1.5861503529416068,2004
106,69,senior,R3,0.4108668322855148,2004
107,68,senior,R2,0.39599778443640055,2004
108,59,adult,R1,2.249835906370049,2004
109,57,adult,R3,0.6884941641211569,2004
110,57,adult,R3,1.1123063995260973,2004
111,39,adult,R3,0.5412810709756815,2004
112,62,adult,R2,0.9203354621526459,2004
113,31,adult,R2,0.33141598857664545,2004
114,2,pediatric,R2,1.8228922179743472,2004
115,43,adult,R1,0.5860344626480107,2004
116,34,adult,R3,1.1385271231386804,2004
117,13,pediatric,R3,0.30115331896681224,2004
118,51,adult,R2,1.8025055605304399,2004
119,18,adult,R1,1.144043613858288,2004
120,1,pediatric,R2,5.704448807927641,2004
121,63,adult,R1,1.007033973855055,2004
122,37,adult,R3,0.5925674876802465,2004
123,13,pediatric,R1,2.6828077670590234,2004
124,51,adult,R3,1.1801280666849736,2004
125,57,adult,R2,0.5696401649305658,2004
126,8,pediatric,R3,1.5165581244319966,2004
127,61,adult,R3,0.2778593354382348,2004
128,53,adult,R2,0.6208220181725242,2004
129,48,adult,R2,1.0199257802560784,2004
130,42,adult,R2,0.8835660864611441,2004
131,49,adult,R3,1.1325210101626104,2004
132,3,pediatric,R1,0.21762538309510895,2004
133,47,adult,R3,0.5851332684033311,2004
134,89,senior,R1,0.1775088797055662,2004
135,14,pediatric,R2,5.023748097413945,2004
136,19,adult,R1,4.688240989225821,2004
137,36,adult,R3,2.682653784770927,2004
138,24,adult,R1,0.5750086163136918,2004
139,83,senior,R2,0.2446897360702052,2004
140,9,pediatric,R1,0.6748026756509267,2004
141,88,senior,R2,5.8205194844651595,2004
142,85,senior,R3,0.4036986733786251,2004
143,55,adult,R2,0.29726606120103166,2004
144,68,senior,R1,0.1655086659118395,2004
145,11,pediatric,R1,0.35249510180213195,2004
146,2,pediatric,R2,3.4132239172842316,2004
147,79,senior,R3,1.2984003442489838,2004
148,77,senior,R3,0.839459361897469,2004
149,40,adult,R1,0.8046319386400062,2004
150,60,adult,R2,0.4471956700537509,2004
151,19,adult,R2,2.3744322281708348,2004
152,49,adult,R3,1.0165106006146571,2004
153,88,senior,R2,2.919033156102512,2004
154,34,adult,R1,0.9584356520563759,2004
155,12,pediatric,R1,1.8110777033618128,2004
156,88,senior,R2,1.8743231903522775,2004
157,76,senior,R3,1.0692349385524729,2004
158,60,adult,R2,1.3398097172533237,2004
159,34,adult,R1,1.431065600492316,2004
160,36,adult,R2,1.747123952000584,2004
161,58,adult,R3,0.9251932558003428,2004
162,39,adult,R2,0.739644066874601,2004
163,63,adult,R3,1.8111339240058715,2004
164,22,adult,R1,1.8845292417398984,2004
165,70,senior,R2,1.036695978057264,2004
166,20,adult,R3,1.4638859039553336,2004
167,15,pediatric,R1,5.29688272697924,2004
168,13,pediatric,R3,1.0285042586132276,2004
169,38,adult,R2,1.5298422736307862,2004
170,52,adult,R1,2.48674382079931,2004
171,12,pediatric,R1,0.4904679621500508,2004
172,76,senior,R1,3.7317885198056655,2004
173,42,adult,R3,1.4477048385537068,2004
174,90,senior,R3,0.6071225588676753,2004
175,51,adult,R2,0.7741176385652,2004
176,58,adult,R1,0.7150931220708882,2004
177,19,adult,R1,0.5135642526039744,2004
178,30,adult,R2,1.0872549161329512,2004
179,48,adult,R3,0.5645275811713323,2004
180,52,adult,R1,0.9059058790081991,2004
181,30,adult,R3,1.0452769153447767,2004
182,17,pediatric,R3,1.1611416378599744,2004
183,76,senior,R2,0.6210066109742461,2004
184,12,pediatric,R2,1.0521568368939493,2004
185,0,pediatric,R1,2.720410021626413,2004
186,55,adult,R3,0.5695426595592514,2004
187,66,senior,R1,1.5576464003079336,2004
188,85,senior,R3,1.2663425221870184,2004
189,18,adult,R1,3.332289809796706,2004
190,44,adult,R2,0.5322772576172593,2004
191,54,adult,R3,1.051866624064789,2004
192,30,adult,R2,0.6351064360703601,2004
193,41,adult,R2,0.7417073524860135,2004
194,64,adult,R1,2.510430520804473,2004
195,58,adult,R3,3.256797969463224,2004
196,88,senior,R1,4.730164917345453,2004
197,62,adult,R3,0.7342967941283859,2004
198,8,pediatric,R2,1.4440048597445716,2004
199,36,adult,R2,0.4652214983975372,2004
200,30,adult,R3,1.7277333511288198,2004
201,27,adult,R1,0.3901972765321744,2004
202,1,pediatric,R2,0.4814253238242791,2004
203,18,adult,R3,0.7415258729402368,2004
204,85,senior,R3,0.8096643932741582,2004
205,56,adult,R2,3.7821314148624983,2004
206,15,pediatric,R3,1.3450272687842526,2004
207,77,senior,R1,3.6484940719242553,2004
208,87,senior,R2,3.3196056014444313,2004
209,73,senior,R3,0.6592201348636366,2004
210,23,adult,R3,0.7890797038695588,2004
211,31,adult,R3,0.6103421711685421,2004
212,50,adult,R2,0.9949710705768615,2004
213,45,adult,R2,1.1986083647280852,2004
214,34,adult,R1,0.7252727955982676,2004
215,44,adult,R2,2.2946116646094925,2004
216,42,adult,R1,1.3791663039416777,2004
217,30,adult,R1,1.1056885340385079,2004
218,0,pediatric,R3,0.5807238339617209,2004
219,33,adult,R2,1.5635959597900768,2004
220,90,senior,R1,0.6308390198447358,2004
221,42,adult,R1,1.4925339833597027,2004
222,63,adult,R2,5.118820777479194,2004
223,82,senior,R3,0.506416685901526,2004
224,36,adult,R2,2.0872021356175803,2004
225,75,senior,R3,9.893350101891105,2004
226,47,adult,R2,1.3415457683484215,2004
227,8,pediatric,R2,3.0796423020550003,2004
228,15,pediatric,R2,0.981724358855738,2004
229,44,adult,R3,0.6679705630193951,2004
230,26,adult,R1,0.3390671032720493,2004
231,58,adult,R1,1.758983454032958,2004
232,80,senior,R2,0.781618895674155,2004
233,19,adult,R2,2.3029546964944596,2004
234,34,adult,R2,0.8257937495932504,2004
235,49,adult,R1,0.5856992612422883,2004
236,37,adult,R2,1.1586505497002708,2004
237,8,pediatric,R3,0.8398347024614999,2004
238,17,pediatric,R2,0.5748139698150038,2004
239,20,adult,R2,2.7553514090416176,2004
240,52,adult,R1,0.3913553324179634,2004
241,55,adult,R3,2.202609252210638,2004
242,11,pediatric,R3,1.836790759713623,2004
243,23,adult,R2,0.4110899499533192,2004
244,10,pediatric,R1,2.99458485066225,2004
245,2,pediatric,R2,1.2345365382634133,2004
246,48,adult,R3,4.755290831558817,2004
247,11,pediatric,R1,0.9752204589045147,2004
248,12,pediatric,R3,0.25980274753591676,2004
249,37,adult,R1,0.4007287515717899,2004
250,53,adult,R1,1.8764296768155626,2004
251,41,adult,R1,0.5811287898161196,2004
252,68,senior,R1,1.1383524829127372,2004
253,72,senior,R3,2.356639788883224,2004
254,23,adult,R3,1.2489399460357613,2004
255,64,adult,R2,6.9890997545355535,2004
256,17,pediatric,R1,0.9315828126882698,2004
257,61,adult,R1,1.4358571995994518,2004
258,25,adult,R1,1.6576353825246186,2004
259,18,adult,R1,1.4649134006450397,2004
260,65,senior,R3,1.4599029096651157,2004
261,61,adult,R3,0.9054214001278069,2004
262,51,adult,R1,0.3074802087881898,2004
263,53,adult,R1,0.47252814500506407,2004
264,33,adult,R3,1.1055477319870857,2004
265,12,pediatric,R2,0.14245290083225756,2004
266,11,pediatric,R1,0.3708787720406572,2004
267,85,senior,R2,2.9567798883971443,2004
268,47,adult,R2,0.8564201691133587,2004
269,77,senior,R3,0.33779536027085844,2004
270,13,pediatric,R1,0.7707296509406719,2004
271,74,senior,R1,0.31702949748003384,2004
272,17,pediatric,R3,0.4244858772246088,2004
273,34,adult,R2,0.3980815436447252,2004
274,51,adult,R3,1.4828656432845362,2004
275,68,senior,R1,1.5683180764990117,2004
276,20,adult,R3,2.1732399303856553,2004
277,44,adult,R1,0.963104129229779,2004
278,88,senior,R2,0.4817612676687705,2004
279,10,pediatric,R2,0.7079399783433353,2004
280,69,senior,R2,1.5766766482523047,2004
281,65,senior,R1,5.92757446243916,2004
282,13,pediatric,R3,0.48549859451997196,2004
283,28,adult,R3,1.3917350341265715,2004
284,1,pediatric,R1,1.8802372983274651,2004
285,38,adult,R2,0.816492197007521,2004
286,73,senior,R1,0.40501350342137016,2004
287,68,senior,R2,1.1032408240953733,2004
288,74,senior,R1,1.4436436385294635,2004
289,83,senior,R1,0.79017410589703,2004
290,60,adult,R1,0.6607575959563656,2004
291,62,adult,R3,8.387906051825123,2004
292,42,adult,R1,1.1160052798015478,2004
293,8,pediatric,R1,7.862186110366353,2004
294,70,senior,R1,1.3029057817730638,2004
295,3,pediatric,R3,1.0797725429086509,2004
296,28,adult,R3,1.2034403588068563,2004
297,12,pediatric,R1,0.8448592079102895,2004
298,43,adult,R2,1.9629102289879536,2004
299,19,adult,R1,1.4739715676777168,2004
300,4,pediatric,R3,0.6766438902854375,2004
301,55,adult,R1,0.9292268967687203,2004
302,9,pediatric,R3,2.8506018637738357,2004
303,48,adult,R3,0.4479899469256197,2004
304,3,pediatric,R3,1.0728720667839406,2004
305,30,adult,R3,0.6832912479583306,2004
306,57,adult,R3,1.274627260095754,2004
307,14,pediatric,R2,0.3257065430149025,2004
308,87,senior,R3,1.4209105667278585,2004
309,83,senior,R2,0.32157528723711193,2004
310,32,adult,R2,0.13427478186247718,2004
311,89,senior,R1,0.4113879696636234,2004
312,41,adult,R1,2.169333797679769,2004
313,83,senior,R1,0.5969444859235595,2004
314,7,pediatric,R2,1.332037091569008,2004
315,59,adult,R3,1.145037418923035,2004
316,52,adult,R1,2.00047462847952,2004
317,13,pediatric,R2,0.282041618657263,2004
318,48,adult,R1,0.19310583912721596,2004
319,71,senior,R3,1.3808284040256582,2004
320,56,adult,R3,0.7829350651425063,2004
321,75,senior,R2,1.3674061744442623,2004
322,56,adult,R1,3.7024039041952754,2004
323,40,adult,R1,2.140748671824894,2004
324,19,adult,R3,1.853097969166709,2004
325,20,adult,R3,0.7665607782472571,2004
326,39,adult,R2,0.2858865873384566,2004
327,46,adult,R3,0.8072898682539559,2004
328,83,senior,R1,0.449891304190406,2004
329,54,adult,R1,0.5948807302086033,2004
330,55,adult,R2,0.9605952357030727,2004
331,69,senior,R3,1.330163566949914,2004
332,54,adult,R1,2.4089043246975006,2004
333,44,adult,R3,0.9131555821928006,2004
334,3,pediatric,R3,0.6252003055153807,2004
335,65,senior,R2,0.3673344076267666,2004
336,7,pediatric,R3,0.1711462863781203,2004
337,45,adult,R1,0.4209796541890742,2004
338,9,pediatric,R2,0.20371085617040702,2004
339,32,adult,R3,0.5093371575447307,2004
340,0,pediatric,R1,1.2831811065746161,2004
341,23,adult,R2,0.995483780511047,2004
342,47,adult,R3,0.33012693782436225,2004
343,27,adult,R2,1.9869668661505748,2004
344,44,adult,R3,5.739138214143479,2004
345,51,adult,R1,0.6605020680798053,2004
346,37,adult,R3,1.0210246435297232,2004
347,19,adult,R1,0.7320908393193681,2004
348,18,adult,R2,0.350984993763187,2004
