feature_id,feature_name,cat1_id,cat2_id,impact_factor
1,f_1,9,2,0.7603455816435638
2,f_2,11,1,0.9158869128558196
3,f_3,5,1,0.8404024086484991
4,f_4,2,8,0.6887613764268128
5,f_5,6,10,0.6748203896988286
6,f_6,8,3,0.6746913070205965
7,f_7,11,1,0.9721318333407021
8,f_8,8,12,0.7022778803318288
9,f_9,7,11,0.6744897019302984
10,f_10,10,11,0.9419712775363964
11,f_11,2,3,0.838208463056725
12,f_12,7,9,0.6670578555191238
13,f_13,10,7,0.9433925249858115
14,f_14,8,5,0.9168491945050471
15,f_15,8,7,0.8851296058099251
16,f_16,9,10,0.6761428816364773
17,f_17,5,4,0.6190845506535684
18,f_18,5,9,0.979632631366174
19,f_19,2,10,0.8004729139881148
20,f_20,4,5,0.8945943040215478
21,f_21,8,12,0.63766479169782
22,f_22,12,9,0.6883750030517313
23,f_23,9,12,0.8915306118652624
24,f_24,1,8,0.6356084980530982
25,f_25,11,6,0.8982553314330356
26,f_26,10,11,0.7137450702121377
27,f_27,8,7,0.8895933647656169
28,f_28,4,7,0.8331994175193248
29,f_29,7,8,0.8315342806124753
30,f_30,10,3,0.9201711074464078
31,f_31,9,2,0.7992946403599036
32,f_32,1,3,0.8774057455622272
33,f_33,2,9,0.6982851416880274
34,f_34,9,11,0.707977551540196
35,f_35,3,7,0.681414255971468
36,f_36,11,5,0.7884138110616494
37,f_37,2,12,0.8145717970808712
38,f_38,7,12,0.6590763455819617
39,f_39,5,9,0.7013555734242923
40,f_40,8,1,0.8747134021059808
41,f_41,5,10,0.899744275310629
42,f_42,3,9,0.7376053657986976
43,f_43,8,12,0.8395450810581163
44,f_44,4,7,0.7704095943399507
45,f_45,5,1,0.81092033967957
46,f_46,3,12,0.8531286351827103
47,f_47,7,1,0.6993968903049655
48,f_48,3,8,0.6691025120327614
49,f_49,7,3,0.6731354575807259
50,f_50,2,8,0.8526961937935107
51,f_51,8,12,0.6776640935605308
52,f_52,6,9,0.974040639115896
53,f_53,3,6,0.7368721354852575
54,f_54,7,1,0.7594668605047074
55,f_55,7,10,0.7012276876649448
56,f_56,8,9,0.6949390324783633
57,f_57,7,9,0.9284724562748218
58,f_58,3,4,0.9094656472882491
59,f_59,8,11,0.8525421051323451
60,f_60,5,9,0.8726226425575865
61,f_61,10,12,0.9076805541907214
62,f_62,6,1,0.831692990658712
63,f_63,10,6,0.8424536440940538
64,f_64,3,2,0.7411513140645221
65,f_65,12,6,0.8705358920363833
66,f_66,7,11,0.8214587446759289
67,f_67,3,7,0.649217315918638
68,f_68,5,1,0.6118647576840657
69,f_69,2,11,0.707392705373832
70,f_70,9,2,0.7708909167113124
71,f_71,11,9,0.6276638930100199
72,f_72,1,3,0.7359428088838813
73,f_73,3,2,0.6751373875619833
74,f_74,11,2,0.7518570924546496
75,f_75,6,5,0.9678385015314652
76,f_76,8,5,0.8386683536203732
77,f_77,8,9,0.7530897721725526
78,f_78,4,11,0.9237197897629238
79,f_79,8,11,0.8645205276677941
80,f_80,12,11,0.8690640993913996
81,f_81,10,8,0.7659783409877577
82,f_82,1,12,0.8822108346959809
83,f_83,11,4,0.9018476256730839
84,f_84,10,3,0.9276557493089792
85,f_85,1,5,0.7365719127750104
86,f_86,6,12,0.921417007878199
87,f_87,3,5,0.9420526420394759
88,f_88,4,1,0.6126307945061791
89,f_89,6,5,0.9478374951346171
90,f_90,11,5,0.8299350843672584
91,f_91,3,2,0.901024057121607
92,f_92,10,12,0.9101602583480433
93,f_93,12,11,0.6706224778978372
94,f_94,3,11,0.8457549666102558
95,f_95,11,10,0.9440971379619042
96,f_96,2,3,0.7521637515062627
97,f_97,8,6,0.9062553397725556
98,f_98,4,8,0.8390346522666852
99,f_99,6,4,0.6042163832430978
100,f_100,3,1,0.9376806799983117
101,f_101,5,2,0.7342635600602507
102,f_102,3,11,0.9594319773729426
103,f_103,4,12,0.8330761394952636
104,f_104,5,7,0.721685523654586
105,f_105,9,6,0.8596012655375899
